executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
14,28498,8,11,false,77,0.99462890625,0.5,32,false,48,200,41,4.74609375,0.0185546875,4,lz4,64,32,true,64,20,50,54,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,112.204
14,28498,8,11,false,77,0.99462890625,0.5,32,false,48,200,41,4.74609375,0.0185546875,4,lz4,64,32,true,64,20,50,54,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,116.404
3,26414,11,22,false,79,0.817358245704195,0.9440818060822409,24,false,105,969,44,4.850566912134517,0.14235877189590132,28,lzf,106,63,false,113,8,269,140,6,false,true,true,false,org.apache.spark.serializer.JavaSerializer,110.351
7,29263,12,15,false,83,0.8515802963796195,0.8962566433547798,91,false,6,366,32,4.586380991548109,0.19052357825551947,51,lzf,112,4,false,64,18,335,356,10,true,false,true,true,org.apache.spark.serializer.KryoSerializer,87.745
14,32631,28,19,false,90,0.6957429693464388,0.6586846304664616,64,false,11,468,76,3.7086399650959567,0.2144576999132462,48,lz4,111,48,true,74,5,115,438,6,false,false,true,true,org.apache.spark.serializer.KryoSerializer,101.4
4,27037,8,11,false,91,0.6,0.5,32,false,47,200,92,4.94775390625,0.0845947265625,4,lz4,64,32,true,64,3,50,399,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,100.308
3,40948,24,24,true,97,0.8207647859157611,0.8241543820828245,57,true,119,373,33,4.128419073900963,0.4206738941137862,93,lzf,115,117,true,36,22,450,431,5,false,false,true,true,org.apache.spark.serializer.KryoSerializer,152.209
3,29332,43,11,true,77,0.8944017424728877,0.7871306908867051,38,false,122,972,22,4.535917065008791,0.6420874994991445,45,lzf,122,58,true,35,6,181,340,10,true,true,true,true,org.apache.spark.serializer.KryoSerializer,108.703
3,33535,10,17,true,75,0.7361470682041226,0.8521008394395742,37,true,62,548,26,4.821089987167765,0.6966717439464347,75,lzf,104,85,true,66,23,323,25,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,127.094
3,27284,32,17,true,96,0.7621293968696118,0.6901443720306778,122,true,43,699,61,4.610776951092242,0.5826054036445238,37,lz4,104,16,false,30,14,95,35,6,true,false,false,false,org.apache.spark.serializer.KryoSerializer,96.801
3,27310,8,26,false,74,0.6,0.95458984375,32,false,113,200,100,4.37890625,0.1220703125,4,lz4,64,32,true,64,14,50,486,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.291
3,30057,24,21,false,97,0.7669607394173783,0.8213690967271838,74,false,82,182,60,4.996490275909224,0.544761706805516,116,lz4,84,117,false,102,12,161,178,5,true,true,false,true,org.apache.spark.serializer.JavaSerializer,110.432
5,27306,30,11,true,76,0.9969824354091399,0.7717950617849536,43,false,96,187,93,3.6296265005880604,0.35105286753256193,68,lzf,67,22,false,31,32,90,392,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,86.151
3,31259,9,21,false,57,0.8729946345151403,0.6026095380463848,77,false,28,111,100,4.288785576237142,0.8782130085787804,29,lz4,106,90,false,51,20,360,85,4,true,false,true,true,org.apache.spark.serializer.KryoSerializer,101.17
3,32392,23,13,false,81,0.8066738455088815,0.6600481677649456,87,true,128,787,100,4.9604903525899875,0.11918505676842325,59,lz4,104,11,true,76,42,375,292,3,false,true,false,false,org.apache.spark.serializer.JavaSerializer,119.017
4,28097,13,15,false,45,0.9970829723709664,0.8420967324276871,90,true,74,277,86,3.2762077378339867,0.12902628973989708,90,lz4,118,79,false,84,3,280,493,10,true,true,true,false,org.apache.spark.serializer.KryoSerializer,99.747
3,30455,21,28,true,97,0.8785033411613956,0.9109185404704134,92,false,42,161,27,3.9763408879067046,0.3297366160528515,90,lzf,121,125,true,57,9,157,398,4,false,false,false,true,org.apache.spark.serializer.JavaSerializer,129.496
3,27310,8,26,false,74,0.6,0.5,32,false,48,200,91,4.52734375,0.8447265625,4,lz4,64,32,true,64,17,94,486,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,118.823
3,26339,8,17,false,78,0.6,0.5,32,false,48,200,81,2.900634765625,0.11553955078125,4,lz4,64,32,true,64,13,347,26,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,112.072
3,32728,16,9,false,45,0.9908894145290652,0.7529858190936917,57,true,121,454,48,3.640379557766596,0.822762886983183,66,lz4,78,11,false,11,40,125,400,10,false,true,true,false,org.apache.spark.serializer.KryoSerializer,82.875
10,30579,15,18,false,45,0.6724252973743344,0.8479803101341812,9,true,43,580,61,4.427678165403672,0.5518425909813158,121,lz4,66,14,false,78,5,124,469,7,true,false,true,true,org.apache.spark.serializer.KryoSerializer,106.624
3,29993,18,21,false,87,0.6,0.548614501953125,32,false,48,200,100,4.989501953125,0.09759521484375,4,lz4,64,32,true,64,20,50,215,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,118.64
