executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
2,26813,39,13,true,84,0.8121973360806243,0.9763900164787586,109,true,46,299,54,4.927816079415151,0.35678306717261654,76,lzf,108,51,true,88,66,360,332,3,true,false,true,true,org.apache.spark.serializer.JavaSerializer,89.396
1,25600,8,41,false,40,0.6,0.604736328125,32,false,48,369,100,3.650390625,0.91357421875,34,lz4,64,123,true,64,17,50,120,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,129.722
13,35281,46,13,false,87,0.8955758744830355,0.8137088365390618,82,false,9,677,79,4.99954576170493,0.9055169414790439,49,lzf,123,91,false,124,26,394,461,4,true,true,true,true,org.apache.spark.serializer.JavaSerializer,54.655
12,39149,8,8,false,10,0.6,0.7498779296875,24,false,98,200,55,1.5,0.75,8,lz4,103,32,true,107,89,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.654
1,30988,42,31,false,30,0.6,0.77581787109375,39,false,70,665,100,1.5,0.75,23,lz4,64,32,true,64,64,171,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,167.408
12,40390,40,45,true,41,0.8879256779022995,0.9489977021477449,57,false,3,883,91,4.530875626424666,0.5497860934207717,106,lz4,74,26,false,109,16,484,333,2,true,false,true,true,org.apache.spark.serializer.KryoSerializer,58.418
4,43325,33,38,true,38,0.9995317800495296,0.9075851629377846,38,true,40,666,80,3.163093087273273,0.15196843903145593,53,lz4,126,124,false,31,85,94,241,5,false,true,true,false,org.apache.spark.serializer.JavaSerializer,93.342
1,37477,8,8,false,10,0.6,0.72772216796875,105,false,48,288,100,3.03662109375,0.8211669921875,4,lz4,64,32,true,64,71,364,44,8,true,true,true,false,org.apache.spark.serializer.JavaSerializer,248.196
5,33304,20,18,false,70,0.6914299413609761,0.7030063506570281,46,true,10,507,38,2.4278952801075313,0.24784506764995148,113,lzf,66,43,true,27,67,443,331,5,false,true,false,false,org.apache.spark.serializer.JavaSerializer,74.228
11,38067,47,8,false,10,0.6,0.5,32,false,19,658,80,1.49951171875,0.9500732421875,68,lz4,108,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.193
9,40433,42,23,true,29,0.7276480313963766,0.7104041914540169,25,false,50,470,66,3.5649968108327004,0.9089011854041422,120,lz4,73,25,true,117,59,129,54,2,false,true,false,false,org.apache.spark.serializer.KryoSerializer,54.72
7,32356,28,15,true,19,0.7047182659293525,0.6491191598826225,7,false,111,783,19,4.619164287902715,0.2940688261898017,13,lz4,82,91,true,83,89,227,227,8,false,false,true,false,org.apache.spark.serializer.JavaSerializer,56.035
11,39128,21,27,true,54,0.898352921272101,0.6882963198895287,70,false,85,862,43,3.1415845161142237,0.9620453461830037,64,lzf,65,102,false,119,55,99,486,8,true,false,false,false,org.apache.spark.serializer.KryoSerializer,53.399
12,38731,12,24,true,37,0.8258590390918705,0.6520828201223858,18,false,88,300,23,3.893010107266166,0.837949360721274,50,lz4,94,70,true,32,48,98,134,3,true,false,true,false,org.apache.spark.serializer.KryoSerializer,59.17
12,25600,45,8,false,10,0.5059814453125,0.7501220703125,32,false,86,200,54,1.5,0.658447265625,4,lz4,64,32,true,89,43,50,149,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,64.372
1,25600,8,47,false,10,0.6,0.552001953125,57,false,100,200,58,1.5,0.16455078125,26,lz4,64,32,true,29,52,120,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,126.692
6,38807,31,43,true,34,0.7423279562291389,0.6633388418008045,115,false,36,313,80,3.7868963618582674,0.7806684213855007,107,lzf,117,121,true,101,74,267,480,3,true,false,true,true,org.apache.spark.serializer.KryoSerializer,93.007
1,37455,8,8,false,10,0.6,0.63409423828125,78,false,122,200,37,4.98291015625,0.9940185546875,4,lz4,98,32,true,64,11,50,237,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,245.349
1,26482,8,8,false,10,0.6,0.75927734375,32,false,21,200,47,1.15234375,0.4560546875,85,lz4,108,32,true,64,63,50,300,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,122.771
8,36284,45,42,false,86,0.7242174079204783,0.7349465681370745,80,false,115,170,94,4.781751228800193,0.5744447223003901,97,lz4,118,108,false,30,89,398,306,7,true,false,true,true,org.apache.spark.serializer.KryoSerializer,73.414
12,43886,22,31,false,67,0.6605134285109656,0.8556413603352232,127,true,95,782,19,1.6655366353925336,0.954203143172155,17,lz4,96,10,false,99,15,90,416,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,58.587
3,40715,19,27,true,92,0.9107330618913981,0.9834613206825306,66,false,71,707,48,3.3405646876683397,0.918645671233274,107,lzf,112,7,false,30,111,435,126,7,true,false,true,true,org.apache.spark.serializer.KryoSerializer,120.185
7,27662,23,18,true,12,0.6983524298244199,0.7107406758119703,26,true,99,382,14,2.0896080774665804,0.16809896259082024,42,lzf,79,9,false,25,68,328,289,2,true,false,false,false,org.apache.spark.serializer.KryoSerializer,52.464
1,29049,8,43,false,10,0.53082275390625,0.62725830078125,32,false,48,200,100,2.99462890625,0.5513916015625,4,lz4,71,19,true,112,21,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,172.352
1,42349,19,40,false,10,0.549560546875,0.5,32,false,48,200,100,2.529296875,0.87744140625,29,lz4,64,32,true,105,54,50,488,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,253.206
6,31951,8,29,false,10,0.75677490234375,0.84222412109375,32,false,48,200,100,1.34521484375,0.75,4,lz4,114,32,true,112,52,50,363,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,63.53
1,25600,8,40,false,10,0.6,0.7734375,27,false,48,200,92,1.1875,0.671875,63,lz4,64,82,true,64,102,50,57,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.384
15,34504,35,24,true,87,0.8190791126218157,0.9964466805846209,61,false,92,296,22,3.8156863428301135,0.3848381733411792,116,lzf,116,53,false,91,87,244,153,3,false,false,false,true,org.apache.spark.serializer.KryoSerializer,55.343
14,36814,8,8,false,10,0.63916015625,0.5,32,false,46,200,90,1.5,0.75,40,lz4,105,32,true,95,106,50,463,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.671
4,28800,43,47,false,63,0.6260344460695662,0.9353189060140061,116,false,7,210,90,3.708437857365226,0.4667768759009133,63,lzf,84,54,true,100,38,328,409,2,true,false,false,false,org.apache.spark.serializer.JavaSerializer,79.223
1,42533,8,25,false,10,0.6,0.5474853515625,32,false,9,312,85,3.1376953125,0.972900390625,4,lz4,64,44,true,64,64,50,207,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,247.176
1,43675,8,30,false,10,0.6,0.971405029296875,32,false,118,529,65,3.946533203125,0.03216552734375,4,lz4,64,94,true,64,64,50,376,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,280.166
1,25600,8,28,false,10,0.6,0.738311767578125,32,false,76,510,43,4.404541015625,0.60284423828125,4,lz4,74,20,true,64,64,50,186,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,137.909
7,25600,8,47,false,10,0.6,0.5982666015625,21,false,97,200,83,1.5,0.901611328125,4,lz4,68,19,true,64,64,50,414,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,74.462
12,25600,8,8,false,10,0.6,0.94671630859375,97,false,120,245,100,2.73095703125,0.0118408203125,4,lz4,66,32,true,64,64,50,37,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.436
10,25874,11,19,false,60,0.6010069568792262,0.7307164898519715,22,true,47,531,61,2.4432386062361156,0.7550099646833257,126,lzf,114,42,true,120,77,435,242,6,false,true,false,true,org.apache.spark.serializer.JavaSerializer,52.349
5,25600,8,43,false,10,0.5726318359375,0.9534912109375,32,false,48,424,100,2.0400390625,0.881591796875,21,lz4,94,32,true,64,10,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.02
1,25600,8,8,false,10,0.861572265625,0.850341796875,32,false,110,785,37,3.677734375,0.13134765625,4,lz4,64,114,true,64,5,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,138.918
1,34871,8,8,false,10,0.853240966796875,0.803741455078125,32,false,48,809,100,4.174072265625,0.98858642578125,4,lz4,64,42,true,64,72,50,70,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,185.849
13,30613,8,44,false,10,0.866943359375,0.824951171875,32,false,48,392,100,4.966796875,0.39501953125,4,lz4,64,32,true,64,71,50,292,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.788
2,29739,10,46,true,53,0.8991781791149757,0.9775529009457801,50,true,56,760,97,4.938164209294866,0.7929387872832051,70,lzf,88,120,false,53,36,349,453,2,true,true,false,true,org.apache.spark.serializer.JavaSerializer,106.63
10,40010,8,8,false,10,0.763641357421875,0.5,32,false,96,402,100,1.926025390625,0.75,53,lz4,87,102,true,64,64,153,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.395
8,31229,8,8,false,10,0.6,0.6287841796875,32,false,36,385,100,1.5,0.75,4,lz4,82,95,true,121,103,50,235,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.174
11,43406,8,26,false,10,0.6,0.9927978515625,91,false,28,200,44,4.9853515625,0.968017578125,4,lz4,64,16,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.197
1,38785,8,8,false,92,0.6,0.773193359375,32,false,29,200,58,2.486328125,0.38232421875,4,lz4,72,32,true,23,83,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,247.529
13,30992,8,8,false,10,0.6,0.743621826171875,32,false,30,200,58,2.773681640625,0.52911376953125,4,lz4,127,88,true,64,64,50,52,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.686
1,39943,8,8,false,10,0.71209716796875,0.59466552734375,32,false,48,782,71,2.09228515625,0.75,4,lz4,85,41,true,64,64,50,169,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,244.317
15,32168,8,8,false,10,0.515655517578125,0.5,32,false,48,137,24,1.640380859375,0.22552490234375,4,lz4,83,107,true,64,64,50,396,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.04
10,28881,8,46,false,10,0.667633056640625,0.854217529296875,32,false,110,200,28,1.5,0.75,4,lz4,64,53,true,20,64,50,138,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.166
10,43091,8,8,false,10,0.7220458984375,0.5,32,false,5,834,23,1.5,0.75,48,lz4,118,32,true,64,64,154,168,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.778
12,25600,8,8,false,92,0.6,0.5,32,false,88,669,64,2.00439453125,0.1253662109375,53,lz4,64,32,true,98,64,197,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,51.969
12,25600,8,8,false,10,0.6,0.605377197265625,115,false,78,444,31,2.662353515625,0.39373779296875,4,lz4,64,79,true,64,95,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,63.216
10,25600,26,8,false,10,0.775665283203125,0.729705810546875,32,false,11,752,24,3.311767578125,0.96124267578125,4,lz4,64,32,true,64,64,50,488,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.802
1,25600,8,8,false,10,0.54736328125,0.86083984375,32,false,55,624,96,3.13671875,0.3955078125,4,lz4,113,32,true,23,120,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,134.528
3,25600,28,8,false,10,0.550933837890625,0.5,32,false,11,751,45,2.721435546875,0.27838134765625,4,lz4,124,32,true,64,64,50,243,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,93.601
6,25600,8,49,false,10,0.907867431640625,0.576995849609375,32,false,60,200,100,4.364013671875,0.32781982421875,4,lz4,83,24,true,64,5,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.368
11,25600,8,8,false,10,0.526336669921875,0.599884033203125,32,false,48,115,100,2.855712890625,0.67071533203125,4,lz4,78,122,true,88,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.367
1,31905,8,8,false,10,0.542449951171875,0.5,32,false,48,200,100,3.414306640625,0.27825927734375,16,lz4,111,16,true,64,20,455,195,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,166.914
1,32219,8,8,false,10,0.9942626953125,0.7901611328125,32,false,48,200,100,1.3837890625,0.788330078125,13,lz4,64,88,true,64,115,261,197,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,168.74
1,40884,8,8,false,10,0.60211181640625,0.84503173828125,32,false,48,200,100,4.89501953125,0.3487548828125,13,lz4,64,19,true,64,16,440,493,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,234.376
11,39938,8,8,false,10,0.738250732421875,0.743438720703125,32,false,48,200,100,4.639404296875,0.44635009765625,91,lz4,64,115,true,64,64,88,296,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.728
