X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
0.0,4.0,10.0,4.0,-4.0,7.0,27.0,6.0,16.0,3.0,16.475897764233572
0.0,0.0,10.0,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,13.524944774306816
-4.0,4.0,10.0,4.0,-1.0,7.0,28.0,6.0,20.0,3.0,15.166151614465688
-9.0,-10.0,10.0,3.0,1.0,7.0,27.0,6.0,31.0,3.0,15.004688378509844
-4.0,-1.0,10.0,-24.0,0.0,7.0,28.0,6.0,31.0,3.0,15.021960598777769
0.0,0.0,10.0,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,13.248800928356792
-1.0,-27.0,10.0,-3.0,-4.0,7.0,28.0,6.0,31.0,3.0,15.16188344728268
-13.0,6.0,10.0,3.0,-7.0,7.0,28.0,6.0,31.0,3.0,16.353201971473926
-17.0,4.0,10.0,2.0,-2.0,7.0,27.0,6.0,-3.0,3.0,15.555497620389913
8.0,5.0,10.0,11.0,-2.0,7.0,28.0,6.0,31.0,3.0,15.517544463710191
-10.0,2.0,10.0,4.0,-4.0,7.0,28.0,6.0,31.0,3.0,15.377370064559154
7.0,-1.0,10.0,2.0,9.0,7.0,28.0,6.0,31.0,3.0,15.78810452786257
5.0,-18.0,10.0,0.0,-2.0,7.0,27.0,6.0,31.0,3.0,15.886674797595083
0.0,0.0,10.0,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,12.845028100613392
-5.0,4.0,10.0,3.0,-5.0,7.0,27.0,6.0,23.0,3.0,14.786984330983783
-5.0,1.0,10.0,9.0,-26.0,7.0,28.0,6.0,31.0,3.0,16.060919338561604
0.0,0.0,10.0,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,12.779841302292434
0.0,19.0,10.0,-12.0,-3.0,7.0,27.0,6.0,31.0,3.0,16.00688438337673
1.0,10.0,10.0,5.0,6.0,7.0,28.0,6.0,31.0,3.0,15.977814040376016
1.0,4.0,10.0,-4.0,-3.0,7.0,27.0,6.0,-4.0,3.0,15.304530596617987
0.0,0.0,10.0,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,12.783952116969319
4.0,0.0,10.0,-1.0,-19.0,7.0,27.0,6.0,31.0,3.0,16.011866233823195
-20.0,0.0,10.0,17.0,-3.0,7.0,27.0,6.0,31.0,3.0,16.39770505132104
23.0,-23.0,10.0,2.0,-6.0,7.0,28.0,6.0,31.0,3.0,16.599046836609695
0.0,-2.0,10.0,10.0,0.0,7.0,28.0,6.0,31.0,3.0,16.087877789317517
4.0,-1.0,10.0,-1.0,-4.0,7.0,27.0,6.0,31.0,3.0,15.213166861096017
4.0,-1.0,10.0,-1.0,-4.0,7.0,27.0,6.0,31.0,3.0,14.057071417964876
4.0,-1.0,10.0,-1.0,-4.0,7.0,27.0,6.0,31.0,3.0,13.675565782647894
14.0,-3.0,10.0,-6.0,-3.0,7.0,28.0,6.0,31.0,3.0,16.470230053110246
2.0,4.0,10.0,-9.0,-4.0,7.0,27.0,6.0,17.0,3.0,14.676561407015258
1.0,-8.0,10.0,11.0,-4.0,7.0,28.0,6.0,31.0,3.0,15.63375408895796
4.0,26.0,10.0,0.0,-3.0,7.0,28.0,6.0,31.0,3.0,15.335527187725338
7.0,-1.0,10.0,4.0,-6.0,7.0,27.0,6.0,31.0,3.0,15.502621530517768
