executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,25600,8,8,false,30,0.534393310546875,0.5,22,false,58,200,27,1.794677734375,0.75,14,lz4,100,65,true,120,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,472.694
1,25600,8,37,false,63,0.6,0.5,77,false,96,200,100,2.720947265625,0.99725341796875,7,lz4,64,20,true,77,64,50,378,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,505.793
1,33037,8,8,false,10,0.745147705078125,0.955291748046875,43,false,98,200,100,1.5,0.47027587890625,115,lz4,106,73,true,64,64,50,71,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,508.581
1,26901,23,8,false,58,0.6,0.5,32,false,51,343,100,2.687255859375,0.08880615234375,4,lz4,86,107,true,64,64,50,447,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,510.204
1,25600,8,42,false,10,0.6,0.63323974609375,32,false,84,210,50,1.5,0.2894287109375,4,lz4,64,114,true,43,46,50,475,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,618.831
1,25600,8,8,false,10,0.79168701171875,0.99163818359375,33,false,76,200,91,1.5,0.4515380859375,4,lz4,84,32,true,106,64,454,305,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,517.218
1,31081,8,14,false,10,0.864990234375,0.529052734375,107,false,7,200,32,1.5,0.64111328125,4,lz4,124,32,true,64,64,50,136,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,529.518
9,29051,39,10,true,77,0.6928126319764247,0.9846535813956367,70,true,14,649,49,3.2468265487314865,0.3020708456509068,122,lz4,116,88,false,89,38,181,496,10,true,true,true,true,org.apache.spark.serializer.JavaSerializer,383.073
1,39550,8,49,false,84,0.97998046875,0.82861328125,32,false,53,869,100,1.5,0.75,4,lz4,64,32,true,11,106,50,236,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,871.123
1,36748,8,25,false,99,0.58099365234375,0.5,32,false,48,540,100,1.5,0.1097412109375,4,lz4,78,32,true,60,94,50,119,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,741.555
1,36875,8,8,false,53,0.730865478515625,0.5,7,false,84,200,100,1.5,0.75,4,lz4,100,32,true,55,25,50,64,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,698.389
1,43703,8,23,false,19,0.8184814453125,0.5,89,false,48,184,100,1.5,0.084228515625,4,lz4,64,32,true,62,55,50,166,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,762.474
1,27086,8,42,false,58,0.534027099609375,0.5,32,false,48,522,100,1.5,0.50506591796875,4,lz4,99,32,true,64,101,50,382,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,462.339
1,27800,8,8,false,10,0.7156982421875,0.8695068359375,32,false,48,325,100,2.3193359375,0.853759765625,22,lz4,79,58,true,64,29,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,605.532
15,34494,28,20,true,20,0.7700960720427831,0.8142176125178636,94,true,97,508,28,2.540068482986447,0.9823833484757528,30,lz4,79,123,false,114,109,141,186,10,false,false,false,false,org.apache.spark.serializer.KryoSerializer,402.033
1,25600,8,40,false,42,0.549896240234375,0.5,10,false,48,628,95,1.5,0.15142822265625,4,lz4,64,32,true,20,11,50,143,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,621.421
1,25600,8,21,false,37,0.803314208984375,0.5,32,false,48,761,32,2.645751953125,0.26177978515625,4,lz4,94,32,true,62,69,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,528.667
1,27272,8,28,false,84,0.6,0.871734619140625,32,false,48,992,100,1.5,0.79913330078125,127,lz4,90,32,true,64,111,326,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,492.719
1,25600,8,42,false,10,0.602569580078125,0.5,4,false,48,301,100,2.633544921875,0.31011962890625,4,lz4,111,32,true,38,64,91,403,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,520.866
1,25600,20,8,false,50,0.6,0.5,116,false,48,582,100,1.5,0.16680908203125,49,lz4,64,62,true,77,108,50,26,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,610.79
1,25600,29,8,false,51,0.6,0.5,66,false,48,620,100,4.142333984375,0.44268798828125,7,lz4,64,32,true,114,64,492,83,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,573.764
1,37693,8,8,false,10,0.9051971435546875,0.6098785400390625,74,false,48,386,100,4.5653076171875,0.009246826171875,4,lz4,94,127,true,64,64,50,239,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,696.756
1,25600,8,8,false,10,0.7684326171875,0.7022705078125,69,false,48,722,64,4.3427734375,0.623291015625,4,lz4,68,25,true,79,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,566.134
