X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
25.0,30.0,28.36402939111958,18.0,-6.0,1.6317104939972396,30.0,-5.0,-27.0,16.973833270090047,26.25616010758941
10.0,14.0,-13.923323020876042,14.0,8.0,26.833475521562242,30.0,-17.0,-20.0,12.840194973803648,26.585244069503474
1.0,4.0,10.0,-13.0,26.0,28.828125,29.0,6.0,-29.0,3.0,28.10343084511003
1.0,4.0,10.0,16.0,-6.0,25.95703125,9.0,6.0,-25.0,3.0,27.24000142251509
-20.0,7.0,-2.1449294017367215,-11.0,-1.0,25.976661799280585,30.0,-3.0,-13.0,-22.29804082419454,25.00406601066629
-9.0,-7.0,-19.126640157140145,30.0,-27.0,26.09171482460961,-28.0,4.0,-29.0,20.951778718310663,26.591406023584636
-16.0,19.0,3.1634127409685675,-1.0,-2.0,25.89361141121018,26.0,-2.0,20.0,17.970477923249433,25.952887960276666
-2.0,-7.0,-18.944660990016075,14.0,8.0,25.96983957132324,2.0,-21.0,-15.0,17.63918562096176,24.597654672994974
1.0,4.0,10.0,-22.0,-27.0,25.90576171875,20.0,6.0,-29.0,3.0,24.94945828520727
0.0,24.0,-7.391576882849581,28.0,-5.0,26.023486572975898,13.0,19.0,-28.0,-24.064565242233297,25.020781599280976
1.0,4.0,10.0,6.0,20.0,25.86181640625,6.0,6.0,-24.0,3.0,25.94940681890609
1.0,4.0,-22.34619140625,15.0,-27.0,25.90576171875,20.0,6.0,-29.0,3.0,26.728655739840622
1.0,4.0,16.58203125,15.0,-6.0,25.95703125,9.0,6.0,-25.0,3.0,24.594430641647772
-7.0,15.0,17.686151433670737,11.0,-5.0,25.89028131997206,-16.0,-19.0,25.0,-17.553435067681335,25.190114392554495
-1.0,-19.0,-12.871165523186946,21.0,-24.0,25.878533790301496,29.0,-22.0,-28.0,23.19162965178714,27.10561363559325
1.0,20.0,10.0,-25.0,-4.0,25.89111328125,4.0,6.0,-29.0,3.0,25.106019365709134
-1.0,13.0,12.462062048525333,-3.0,21.0,25.953360762156812,28.0,-15.0,-27.0,9.350175504209439,25.114724169861294
1.0,-25.0,10.0,15.0,-7.0,25.97900390625,29.0,6.0,12.0,3.0,24.752604395816046
1.0,4.0,10.0,-2.0,-16.0,25.89111328125,12.0,6.0,29.0,3.0,25.534269995529748
21.0,-12.0,6.506615335469981,4.0,-2.0,25.95564061611845,29.0,0.0,-23.0,-7.302349353692435,24.623424409966784
-18.0,-26.0,-6.242785372391765,30.0,5.0,25.954309635522662,17.0,-29.0,5.0,19.666076225904575,25.111279997989385
3.0,-10.0,-6.418440769179714,1.0,6.0,26.394808711879243,26.0,-26.0,-29.0,12.961362952287793,26.817961982918742
