executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,32351,8,11,false,10,0.661163330078125,0.5,99,false,48,916,100,1.5,0.44561767578125,51,lz4,64,32,true,29,42,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,310.895
6,35952,8,9,false,10,0.82379150390625,0.5,32,false,48,749,100,4.17236328125,0.0657958984375,4,lz4,90,32,true,93,46,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,76.531
12,39554,37,31,true,99,0.6127811040780803,0.7137810674868171,28,false,11,946,22,3.145434634535204,0.8627412375347773,15,lz4,106,17,true,109,7,90,128,6,true,true,true,true,org.apache.spark.serializer.JavaSerializer,63.016
10,25600,8,29,false,10,0.6,0.5,32,false,48,460,89,4.9140625,0.75,62,lz4,64,32,true,79,72,386,142,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,54.415
14,25600,33,29,false,10,0.842559814453125,0.5,32,false,95,202,100,1.5,0.75,4,lz4,64,2,true,64,7,372,182,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,56.332
12,33806,35,21,true,56,0.8436639512378161,0.8583007760678882,20,true,89,445,45,1.7914238999987,0.3520087456698616,91,lzf,76,115,false,75,107,336,339,3,false,false,true,true,org.apache.spark.serializer.JavaSerializer,61.746
12,43404,8,8,false,75,0.79351806640625,0.5,21,false,90,333,100,1.5,0.2552490234375,4,lz4,64,70,true,64,64,50,262,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.945
1,25600,8,30,false,10,0.995361328125,0.5,32,false,37,169,100,3.724609375,0.75,4,lz4,114,28,true,66,67,375,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,232.886
14,25600,8,35,false,10,0.875946044921875,0.5,32,false,127,829,100,1.5,0.13189697265625,41,lz4,64,122,true,64,106,97,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.278
2,25600,8,33,false,10,0.941650390625,0.5,11,false,48,592,100,2.005859375,0.02001953125,4,lz4,64,63,true,64,64,476,350,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,132.285
8,40131,29,17,false,97,0.6272662527573506,0.7326054555594895,110,false,54,586,100,1.547275693213233,0.6782179141846153,39,lz4,88,79,false,104,85,96,174,5,false,false,false,false,org.apache.spark.serializer.JavaSerializer,77.875
2,25600,8,8,false,10,0.914947509765625,0.710296630859375,122,false,38,787,100,1.5,0.95269775390625,106,lz4,64,32,true,64,64,313,120,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,128.737
4,43606,46,11,true,49,0.6797522696227769,0.7925935362461265,110,true,80,735,92,4.73410039570779,0.2195253648383721,105,lz4,110,86,false,73,73,155,143,2,false,true,true,true,org.apache.spark.serializer.JavaSerializer,133.444
1,39105,8,8,false,10,0.847137451171875,0.5,20,false,48,505,100,4.135986328125,0.47845458984375,124,lz4,64,32,true,87,105,136,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,459.948
10,35085,34,43,true,39,0.8928765349543615,0.7748564121242912,20,false,16,784,94,4.217553257020587,0.21963394162288474,37,lzf,105,23,false,111,112,296,160,10,false,false,true,true,org.apache.spark.serializer.KryoSerializer,70.001
1,31005,13,8,false,10,0.683624267578125,0.5,45,false,96,200,70,1.5,0.45208740234375,54,lz4,117,105,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,311.362
1,42526,18,8,false,10,0.99676513671875,0.5,32,false,118,794,79,1.5,0.4381103515625,5,lz4,118,108,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,464.475
3,39493,9,49,true,45,0.9010315978019688,0.6816445851401078,14,false,96,971,60,3.1465107417437705,0.5125103825463769,86,lz4,101,20,true,30,119,71,227,9,false,false,true,false,org.apache.spark.serializer.KryoSerializer,175.227
15,29430,8,8,false,10,0.535980224609375,0.5,84,false,78,255,80,1.5,0.72088623046875,91,lz4,89,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,55.235
1,36739,13,8,false,10,0.56829833984375,0.5,32,false,75,256,100,3.25634765625,0.0640869140625,77,lz4,64,32,true,64,64,147,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,462.401
12,34175,15,8,false,10,0.952850341796875,0.5,112,false,102,200,100,3.591552734375,0.81524658203125,39,lz4,64,32,true,64,64,101,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.882
9,26232,30,33,true,64,0.6190941122072947,0.6493693877528762,98,false,39,894,36,4.744965922915395,0.5218974766632128,46,lz4,97,33,false,54,112,403,144,10,false,false,false,false,org.apache.spark.serializer.JavaSerializer,56.337
9,31894,8,8,false,10,0.729156494140625,0.5,32,false,48,200,100,3.780029296875,0.39703369140625,81,lz4,92,32,true,62,127,56,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,58.313
5,25600,8,8,false,93,0.70074462890625,0.78155517578125,116,false,5,364,100,1.5,0.9959716796875,35,lz4,64,32,true,64,64,200,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.969
5,25600,8,41,false,10,0.915191650390625,0.769866943359375,32,false,125,200,100,1.5,0.75,13,lz4,115,32,true,98,12,131,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.617
13,37804,8,8,false,68,0.7939453125,0.5,32,false,48,168,100,1.5,0.75,60,lz4,64,18,true,34,105,50,28,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.3
5,25600,8,8,false,10,0.56329345703125,0.5,32,false,74,311,100,1.57275390625,0.9146728515625,123,lz4,64,15,true,101,64,278,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,64.924
13,25600,8,33,false,79,0.69671630859375,0.5,32,false,24,765,100,1.5,0.5943603515625,4,lz4,111,32,true,120,64,105,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.067
5,27339,8,11,false,10,0.72442626953125,0.5,32,false,48,200,100,1.5,0.5386962890625,4,lz4,112,100,true,89,64,327,146,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.24
3,27637,8,8,false,10,0.984771728515625,0.5,5,false,48,287,100,1.584716796875,0.75,54,lz4,78,2,true,101,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,116.472
1,25600,8,13,false,10,0.924163818359375,0.5,43,false,48,104,100,4.732666015625,0.90057373046875,4,lz4,110,3,true,25,64,77,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.135
1,25600,8,23,false,10,0.842071533203125,0.5,32,false,26,903,100,1.5,0.94110107421875,4,lz4,86,118,true,74,87,50,101,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,230.661
1,25600,8,31,false,10,0.971435546875,0.5,5,false,34,886,100,4.873046875,0.39306640625,4,lz4,64,67,true,113,64,50,479,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.669
14,32036,8,41,false,10,0.617950439453125,0.5,27,false,48,339,100,1.5,0.67559814453125,4,lz4,64,18,true,97,64,50,169,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,58.233
1,25600,8,21,false,10,0.76702880859375,0.5,32,false,48,307,100,4.64013671875,0.4051513671875,68,lz4,96,48,true,64,19,50,300,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,229.946
1,25600,8,36,false,10,0.658935546875,0.5,116,false,48,671,100,2.994140625,0.84326171875,4,lz4,121,2,true,64,64,50,179,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.246
7,33649,8,46,false,10,0.6,0.5,19,false,48,482,100,1.5,0.94110107421875,49,lz4,81,25,true,64,62,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,72.804
