executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
14,29654,40,49,false,10,0.6,0.6475830078125,32,false,48,761,100,1.5,0.75,127,lz4,97,32,true,119,64,484,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,96.716
11,37743,38,27,false,46,0.9519003888439662,0.9804906506415811,46,false,99,391,45,3.134080689809019,0.7011714863380051,126,lzf,103,125,false,52,87,353,129,4,true,true,true,true,org.apache.spark.serializer.KryoSerializer,88.949
7,25600,37,34,false,10,0.751220703125,0.5,32,false,48,344,100,3.591796875,0.75,17,lz4,124,121,true,22,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,109.752
1,41550,8,20,false,10,0.6,0.5,32,false,48,200,35,1.5,0.6856689453125,10,lz4,64,91,true,43,73,50,174,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,275.236
15,37003,8,22,false,10,0.815673828125,0.5,32,false,48,200,55,1.5,0.37060546875,77,lz4,64,79,true,20,95,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.474
1,25600,23,30,false,10,0.73974609375,0.69677734375,32,false,48,997,100,3.53515625,0.3037109375,78,lz4,64,9,true,98,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,153.023
7,31256,34,9,true,74,0.6083617450298361,0.8610014917097452,12,true,116,270,61,3.6855530045602176,0.9873937831838068,45,lzf,101,16,true,128,16,84,292,8,false,false,true,true,org.apache.spark.serializer.JavaSerializer,102.653
13,25600,41,18,false,10,0.6,0.635528564453125,32,false,48,707,40,1.811767578125,0.89691162109375,4,lz4,64,24,true,64,12,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,126.977
1,39613,39,8,false,10,0.891357421875,0.819091796875,32,false,48,338,100,1.5,0.72900390625,62,lz4,64,87,true,23,7,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,282.223
12,31530,16,16,false,99,0.8904183971620958,0.8653060260233744,22,true,35,440,55,1.3694028397478486,0.2747555861602648,49,lz4,123,38,true,90,65,159,452,9,false,true,true,false,org.apache.spark.serializer.JavaSerializer,92.255
4,40189,8,8,false,10,0.814208984375,0.5,124,false,48,646,100,1.5,0.60205078125,81,lz4,87,32,true,64,107,50,365,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,145.646
9,26378,8,8,false,10,0.8902587890625,0.5,32,false,48,152,32,1.5,0.588623046875,107,lz4,118,97,true,101,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,108.52
13,33954,44,44,false,76,0.70074462890625,0.5,32,false,48,622,100,2.79052734375,0.75,4,lz4,64,35,true,64,64,201,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,99.709
3,42573,46,33,true,41,0.9581128209748369,0.7022048035982171,73,false,121,377,33,2.6147509073546455,0.5617472197021673,93,lzf,77,17,true,9,125,158,486,9,true,false,false,false,org.apache.spark.serializer.KryoSerializer,119.812
1,30754,33,46,false,10,0.88128662109375,0.5,6,false,48,200,44,1.5,0.5572509765625,31,lz4,64,32,true,50,100,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,193.82
1,29242,8,18,false,10,0.77386474609375,0.5,32,false,48,200,63,1.5,0.1439208984375,104,lz4,113,32,true,29,43,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,180.879
1,26273,33,8,false,10,0.513885498046875,0.5,51,false,48,200,64,1.5,0.75,4,lz4,71,32,true,33,33,333,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,149.605
8,26214,8,8,false,10,0.50177001953125,0.5,32,false,48,296,41,1.5,0.9776611328125,34,lz4,109,32,true,87,34,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,115.159
9,37906,20,16,false,45,0.692003809519762,0.9342858535559677,94,false,37,677,15,4.214993210734958,0.17603336550913087,42,lz4,74,24,true,125,69,412,72,3,true,false,true,true,org.apache.spark.serializer.KryoSerializer,110.896
2,42701,8,48,false,10,0.570831298828125,0.538177490234375,32,false,48,579,73,3.382568359375,0.75,4,lz4,88,39,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,157.672
12,25600,8,8,false,10,0.80474853515625,0.57110595703125,32,false,48,801,22,4.23095703125,0.2991943359375,4,lz4,102,32,true,65,56,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,87.34
1,25600,8,37,false,63,0.66424560546875,0.5,110,false,48,587,77,1.5,0.75,72,lz4,85,32,true,72,118,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,157.424
1,27121,8,24,false,10,0.714599609375,0.605224609375,41,false,48,821,100,1.5,0.75,4,lz4,86,32,true,78,121,50,48,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,149.165
1,36053,8,8,false,88,0.6,0.9498291015625,19,false,48,488,100,1.5,0.364013671875,125,lz4,117,32,true,15,52,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,187.677
9,25600,39,8,false,99,0.887237548828125,0.706146240234375,30,false,48,943,100,1.5,0.75,4,lz4,83,32,true,46,34,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.771
6,37910,29,8,false,10,0.974578857421875,0.5,32,false,59,631,100,1.124755859375,0.38018798828125,4,lz4,92,32,true,119,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,141.077
13,32774,8,8,false,70,0.537384033203125,0.5,32,false,48,903,100,3.355712890625,0.54571533203125,78,lz4,117,39,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,96.919
13,25600,8,38,false,80,0.61456298828125,0.5,32,false,48,200,35,2.21337890625,0.9012451171875,4,lz4,92,7,true,64,64,256,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,114.616
3,25600,8,19,false,10,0.99603271484375,0.5,32,false,48,200,61,3.60693359375,0.0574951171875,4,lz4,102,32,true,33,82,50,33,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,99.794
2,31000,8,24,false,10,0.669921875,0.517578125,118,false,48,637,100,1.5,0.75,4,lz4,64,32,true,18,39,50,329,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,155.042
12,30380,8,49,false,10,0.928497314453125,0.5,86,false,48,637,100,1.5,0.14825439453125,4,lz4,64,32,true,101,98,50,490,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,148.274
13,30326,8,19,false,10,0.642852783203125,0.5,52,false,48,932,100,1.5,0.66290283203125,4,lz4,64,32,true,70,64,50,76,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,106.208
15,39281,8,8,false,10,0.770721435546875,0.5,32,false,49,472,99,1.5,0.36846923828125,4,lz4,65,32,true,30,106,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,130.872
8,30321,8,8,false,10,0.985443115234375,0.5,32,false,14,200,86,1.5,0.06280517578125,117,lz4,64,118,true,63,64,181,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,110.423
4,31232,8,8,false,76,0.807037353515625,0.507781982421875,32,false,48,601,100,2.766845703125,0.75,4,lz4,75,32,true,81,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.897
13,34178,8,8,false,10,0.7052154541015625,0.9643707275390625,32,false,48,644,85,2.9617919921875,0.75,4,lz4,95,32,true,75,64,53,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,100.478
15,34674,8,30,false,10,0.68267822265625,0.5,32,false,115,510,100,1.5,0.75,24,lz4,64,35,true,16,64,50,252,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,98.688
9,38791,8,8,false,10,0.68084716796875,0.93841552734375,58,false,48,321,73,1.5,0.2730712890625,4,lz4,64,32,true,22,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,115.101
9,43624,8,8,false,65,0.93524169921875,0.5,32,false,48,836,73,1.5,0.6143798828125,4,lz4,77,32,true,24,56,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.952
9,42341,8,8,false,90,0.7315521240234375,0.5,32,false,48,244,69,1.5,0.364593505859375,4,lz4,127,32,true,27,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,95.239
1,26339,8,8,false,10,0.7590789794921875,0.9893951416015625,32,false,38,337,100,3.2127685546875,0.75,123,lz4,64,65,true,23,64,50,133,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,159.853
2,31427,8,8,false,10,0.5618896484375,0.9329833984375,32,false,105,873,100,4.9560546875,0.266357421875,10,lz4,64,79,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,149.59
8,25600,8,8,false,10,0.733123779296875,0.841094970703125,32,false,48,553,98,4.939208984375,0.82073974609375,4,lz4,64,126,true,78,60,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,101.661
5,37708,8,8,false,10,0.825347900390625,0.633148193359375,32,false,103,808,69,1.5,0.45220947265625,4,lz4,74,32,true,60,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,142.969
11,35804,8,8,false,10,0.692413330078125,0.779754638671875,32,false,27,572,28,1.5,0.86944580078125,4,lz4,64,32,true,75,64,50,180,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,97.316
7,25600,8,8,false,64,0.970458984375,0.5,32,false,48,356,100,1.5,0.04443359375,4,lz4,106,89,true,89,64,453,335,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,96.335
1,28162,8,8,false,62,0.99725341796875,0.67059326171875,32,false,50,200,100,1.92236328125,0.75,26,lz4,64,63,true,64,26,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,220.414
1,28702,8,11,false,20,0.73406982421875,0.77288818359375,32,false,48,639,100,1.14501953125,0.75,4,lz4,64,10,true,64,109,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,197.266
11,28275,8,32,false,19,0.95098876953125,0.5,32,false,48,554,100,1.5,0.75,116,lz4,110,80,true,64,53,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,119.063
6,42347,8,8,false,10,0.855255126953125,0.529998779296875,32,false,48,473,100,1.5,0.33538818359375,121,lz4,106,76,true,49,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,94.725
3,40915,8,8,false,10,0.6,0.93572998046875,32,false,48,200,28,2.93310546875,0.6038818359375,56,lz4,98,48,true,16,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,155.778
4,27382,8,8,false,10,0.77392578125,0.72900390625,32,false,48,200,100,2.33984375,0.75,85,lz4,65,82,true,98,42,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,96.004
7,25600,8,33,false,17,0.802032470703125,0.5,44,false,48,733,64,1.5,0.75,102,lz4,64,32,true,84,64,50,210,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,97.576
15,41420,8,8,false,10,0.938507080078125,0.5,32,false,48,835,100,2.792236328125,0.53314208984375,4,lz4,64,32,true,54,31,332,491,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,95.16
1,25600,8,15,false,45,0.764495849609375,0.5,66,false,80,200,100,1.5,0.63751220703125,27,lz4,74,110,true,36,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,145.263
1,25600,8,30,false,10,0.834686279296875,0.5,101,false,110,200,46,1.5,0.37542724609375,95,lz4,106,54,true,64,64,50,235,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,135.342
1,25600,8,8,false,92,0.6,0.742034912109375,101,false,115,200,16,1.192138671875,0.70672607421875,33,lz4,64,20,true,10,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,152.574
