X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,-3.0,10.0,-18.0,-2.0,7.0,4.0,-19.0,26.0,3.0,19.50034442866233
1.0,-5.0,24.6240234375,-9.0,-15.0,7.0,4.0,6.0,25.0,3.0,18.84266985311395
-23.0,-7.0,10.984011099169145,-1.0,2.0,7.432300529536775,5.0,-22.0,25.0,-19.930749970841934,18.937206504027255
-12.0,16.0,-17.12906627057466,17.0,-20.0,28.28398235085809,14.0,-25.0,25.0,-28.975631303330115,17.928754853537658
-22.0,-19.0,5.841509979688183,-5.0,12.0,25.634680440231463,9.0,-24.0,26.0,-25.195486579613622,17.820785994428704
-23.0,-18.0,29.732437096011786,21.0,13.0,-16.52319496373218,6.0,-27.0,30.0,-22.423130144707837,18.21607673443946
-28.0,-8.0,-16.324916504052936,15.0,2.0,-11.883207967304163,-29.0,13.0,30.0,-18.762699673158956,18.709817510386586
1.0,-7.0,10.0,15.0,20.0,7.0,4.0,-28.0,25.0,-21.4013671875,18.477482369452556
-24.0,16.0,28.33422987575294,18.0,11.0,11.91665050135407,5.0,-23.0,27.0,-11.29712649740518,18.681191172070523
-26.0,-7.0,24.69580952495729,24.0,-8.0,29.9711689765898,5.0,16.0,25.0,-0.4078732622774197,18.970609427557772
-29.0,-18.0,11.728951049096892,-3.0,29.0,12.812765130862992,-14.0,-12.0,25.0,-9.84936119165489,19.072415983039857
-27.0,-1.0,29.036668077317216,-23.0,-1.0,-4.330827308397538,-27.0,-22.0,29.0,-25.322852862622845,18.916601560223864
2.0,-4.0,17.989697655426824,6.0,-13.0,16.09435739540441,3.0,-26.0,1.0,-20.108147029619744,19.29188074299174
-23.0,4.0,15.620729090247913,29.0,-9.0,27.16784876349682,4.0,-22.0,25.0,-20.479259710020436,19.33880355028502
1.0,-2.0,-14.04052734375,-12.0,20.0,7.0,4.0,6.0,29.0,-19.95849609375,18.85418193794733
2.0,-7.0,-13.5344853524673,3.0,-25.0,13.09632274969563,23.0,-25.0,26.0,7.580433189576347,19.0466238279671
-25.0,-4.0,5.287720208438749,-8.0,-20.0,-4.777081602168046,1.0,-21.0,24.0,10.49671136653157,19.172426611063983
-23.0,-2.0,10.765851024877946,-26.0,3.0,-7.085504180498422,6.0,-3.0,11.0,-18.80720546986759,18.81366134726994
-23.0,-5.0,11.927391541725186,28.0,-29.0,-11.407586403790265,4.0,-23.0,1.0,24.436467481858344,19.379193039177338
-24.0,-3.0,14.212040012118848,-23.0,11.0,27.77101563923174,18.0,-27.0,26.0,-15.27388914069014,18.910313951446064
-14.0,-4.0,12.27749963667572,12.0,1.0,9.028425744429335,20.0,-17.0,-4.0,-28.008269913054196,19.057770881879453
10.0,-6.0,-15.004382845298752,-18.0,-20.0,28.958631162338513,-3.0,4.0,-29.0,-19.93666310361654,18.760760684526648
-21.0,-3.0,-14.240483735290788,13.0,-2.0,18.104759460946774,-21.0,3.0,-15.0,-19.89451385456458,19.135275528149624
-29.0,-7.0,14.207055427986951,4.0,20.0,10.370877790068455,15.0,-14.0,3.0,-19.960977718065145,18.53690856770224
-25.0,-4.0,7.138812963434269,-24.0,-24.0,-27.43742361977428,23.0,-19.0,28.0,-29.602682873643513,18.90876986518068
-23.0,-7.0,-29.60252680604647,-6.0,-24.0,13.781560538935324,-24.0,-4.0,19.0,-19.38210506095379,18.968898723031625
1.0,-17.0,17.109375,-4.0,20.0,25.546875,4.0,6.0,31.0,-19.921875,18.932471038014313
-28.0,-4.0,8.588316965724616,-8.0,-7.0,12.09564413977045,-29.0,-22.0,23.0,-20.147457667802506,19.055167469970996
-29.0,-5.0,-16.231497515088556,15.0,2.0,25.383028770949295,-5.0,-22.0,-23.0,-27.29284337815655,18.782245877529096
