X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,-3.0,10.0,-18.0,-2.0,7.0,4.0,-19.0,26.0,3.0,18.118241459519247
1.0,-5.0,24.6240234375,-9.0,-15.0,7.0,4.0,6.0,25.0,3.0,19.62640426625367
-23.0,-7.0,10.984011099169145,-1.0,2.0,7.432300529536775,5.0,-22.0,25.0,-19.930749970841934,15.899946922560138
-12.0,16.0,-17.12906627057466,17.0,-20.0,28.28398235085809,14.0,-25.0,25.0,-28.975631303330115,20.568412534841677
-22.0,-19.0,5.841509979688183,-5.0,12.0,25.634680440231463,9.0,-24.0,26.0,-25.195486579613622,19.26704618336441
-23.0,-18.0,29.732437096011786,21.0,13.0,-16.52319496373218,6.0,-27.0,30.0,-22.423130144707837,20.65534133594448
-28.0,-8.0,-16.324916504052936,15.0,2.0,-11.883207967304163,-29.0,13.0,30.0,-18.762699673158956,19.41501939686102
1.0,-7.0,10.0,15.0,20.0,7.0,4.0,-28.0,25.0,-21.4013671875,18.959373476967514
-24.0,16.0,28.33422987575294,18.0,11.0,11.91665050135407,5.0,-23.0,27.0,-11.29712649740518,20.791969426582508
-26.0,-7.0,24.69580952495729,24.0,-8.0,29.9711689765898,5.0,16.0,25.0,-0.4078732622774197,20.602095986959313
-29.0,-18.0,11.728951049096892,-3.0,29.0,12.812765130862992,-14.0,-12.0,25.0,-9.84936119165489,20.81739963664129
-27.0,-1.0,29.036668077317216,-23.0,-1.0,-4.330827308397538,-27.0,-22.0,29.0,-25.322852862622845,20.71051538533094
2.0,-4.0,17.989697655426824,6.0,-13.0,16.09435739540441,3.0,-26.0,1.0,-20.108147029619744,18.431657827075078
-23.0,4.0,15.620729090247913,29.0,-9.0,27.16784876349682,4.0,-22.0,25.0,-20.479259710020436,20.436867642922333
1.0,-2.0,-14.04052734375,-12.0,20.0,7.0,4.0,6.0,29.0,-19.95849609375,18.87212645366056
2.0,-7.0,-13.5344853524673,3.0,-25.0,13.09632274969563,23.0,-25.0,26.0,7.580433189576347,20.27497480597061
-25.0,-4.0,5.287720208438749,-8.0,-20.0,-4.777081602168046,1.0,-21.0,24.0,10.49671136653157,19.093794362092254
-23.0,-2.0,10.765851024877946,-26.0,3.0,-7.085504180498422,6.0,-3.0,11.0,-18.80720546986759,19.610176295292657
-23.0,-5.0,11.927391541725186,28.0,-29.0,-11.407586403790265,4.0,-23.0,1.0,24.436467481858344,20.47974613522202
-24.0,-3.0,14.212040012118848,-23.0,11.0,27.77101563923174,18.0,-27.0,26.0,-15.27388914069014,20.152757156934772
-14.0,-4.0,12.27749963667572,12.0,1.0,9.028425744429335,20.0,-17.0,-4.0,-28.008269913054196,17.99416005719551
10.0,-6.0,-15.004382845298752,-18.0,-20.0,28.958631162338513,-3.0,4.0,-29.0,-19.93666310361654,19.564233019089748
-21.0,-3.0,-14.240483735290788,13.0,-2.0,18.104759460946774,-21.0,3.0,-15.0,-19.89451385456458,18.191936348427678
-29.0,-7.0,14.207055427986951,4.0,20.0,10.370877790068455,15.0,-14.0,3.0,-19.960977718065145,19.5012169585073
-25.0,-4.0,7.138812963434269,-24.0,-24.0,-27.43742361977428,23.0,-19.0,28.0,-29.602682873643513,20.89472035316612
-23.0,-7.0,-29.60252680604647,-6.0,-24.0,13.781560538935324,-24.0,-4.0,19.0,-19.38210506095379,20.79219032428945
1.0,-17.0,17.109375,-4.0,20.0,25.546875,4.0,6.0,31.0,-19.921875,19.715952164418294
-28.0,-4.0,8.588316965724616,-8.0,-7.0,12.09564413977045,-29.0,-22.0,23.0,-20.147457667802506,16.988565940219864
-29.0,-5.0,-16.231497515088556,15.0,2.0,25.383028770949295,-5.0,-22.0,-23.0,-27.29284337815655,19.270909275789652
-26.0,-6.0,3.9768841192773934,-3.0,-10.0,7.638048378305228,-20.0,16.0,30.0,-22.617475607668645,16.00304203670985
-26.0,-2.0,-9.458538823297843,-16.0,-7.0,6.026063659562524,2.0,21.0,28.0,-25.40583959820529,18.599353499514496
-21.0,-7.0,25.918825117215498,11.0,-29.0,13.034803861287692,0.0,28.0,30.0,-25.889528244276512,20.46573213664907
-11.0,-2.0,16.146563905088406,-6.0,20.0,6.334607378821737,-25.0,-1.0,17.0,-28.960312396806287,19.63291508651767
-9.0,-2.0,8.634039418532986,10.0,3.0,10.91260970106319,25.0,-24.0,30.0,21.12831480829999,16.848447207711903
-29.0,-4.0,8.621452216599245,-23.0,27.0,8.896361809329143,30.0,-5.0,27.0,-20.72994693547174,20.551373899607928
-29.0,-2.0,-8.459518082055432,13.0,-5.0,8.723441566607583,-10.0,-3.0,30.0,17.34916077262843,17.08946776956168
11.0,-5.0,-5.571998284518337,6.0,-16.0,24.869255607689148,-9.0,20.0,30.0,-23.885708623298456,18.392185512642094
-26.0,-4.0,23.250778408172742,-8.0,-28.0,1.8665060808785476,-27.0,-14.0,30.0,8.161459466888878,20.993227534385316
-14.0,-4.0,2.994525970826544,28.0,-6.0,22.28206827851539,-25.0,-7.0,30.0,20.97830615540026,19.797903784494263
4.0,-27.0,8.748112853209669,-18.0,6.0,10.110321602681289,-21.0,-22.0,23.0,-22.45603823585163,20.356748726147686
1.0,-6.0,10.0,15.0,4.0,11.07421875,4.0,6.0,23.0,-23.26171875,17.324827021909723
-22.0,-6.0,7.859344374098853,-1.0,4.0,22.108903852540095,-17.0,6.0,-15.0,-27.9483935491909,14.643732379048949
-28.0,-3.0,7.776732458400083,-21.0,-15.0,28.592270215957598,-23.0,-14.0,-16.0,-28.845921397967583,20.341106585556094
12.0,-26.0,-17.550338958006897,-1.0,4.0,28.887481395419897,-29.0,9.0,1.0,-26.659940801339918,20.52979425710806
1.0,-6.0,10.0,1.0,17.0,17.4462890625,4.0,6.0,31.0,-29.8388671875,18.254058104545237
1.0,-16.0,10.0,0.0,20.0,15.582275390625,4.0,6.0,-22.0,-27.791748046875,19.30653843407978
1.0,-6.0,10.0,-3.0,20.0,25.56884765625,4.0,6.0,-16.0,-26.78466796875,18.937961771721685
-23.0,-8.0,-14.374556776373979,30.0,-10.0,-25.36514421621613,-15.0,20.0,2.0,-28.04458060122931,20.930465898276235
-21.0,-9.0,9.991631625216463,24.0,3.0,22.379060849268782,-22.0,-26.0,11.0,-28.254179848262986,20.22328177765888
-10.0,-6.0,-2.7096645801279458,10.0,-19.0,-26.305814489616267,-13.0,-22.0,-22.0,-27.8298235990452,19.29321966596409
-29.0,-2.0,16.061131949185338,16.0,-11.0,26.013325682964016,-29.0,-22.0,27.0,-29.43008495845177,19.867917925525227
-25.0,-24.0,0.06836451662440624,-1.0,-9.0,21.750512740284606,-18.0,-1.0,-18.0,-21.87942973254249,19.335056220522137
-14.0,-5.0,8.859232516235991,15.0,3.0,-19.465364707303277,-17.0,23.0,-7.0,-28.390399302758684,18.359750545659598
-6.0,-6.0,-2.471210589112257,4.0,-1.0,17.993413445448702,22.0,-14.0,-14.0,-24.851508694818133,13.300768473979186
1.0,-6.0,10.0,15.0,20.0,29.578857421875,26.0,6.0,-3.0,-25.023193359375,19.664812417898773
-19.0,28.0,-19.231078364601643,-3.0,10.0,18.352397500790737,28.0,-5.0,-17.0,-26.466285003232862,20.727512363896118
9.0,-6.0,-8.245175986382886,5.0,-2.0,17.269541956304884,25.0,3.0,0.0,-22.962094162988883,14.377344988568888
8.0,-6.0,4.267176979963942,-19.0,24.0,26.575030764722854,23.0,-26.0,-13.0,-24.34086197976948,20.57639929222306
15.0,-15.0,-4.559889862845292,15.0,-4.0,9.617403948739017,22.0,-12.0,0.0,-25.324928783584948,19.009021846738047
1.0,-6.0,10.0,-19.0,0.0,18.021240234375,4.0,6.0,31.0,-22.928466796875,18.32465178069708
-5.0,-6.0,4.1500711632972624,0.0,12.0,27.86205636540611,23.0,-20.0,11.0,-22.161839160342364,16.90242242059365
29.0,12.0,-14.528152745282656,-1.0,-1.0,4.826672068384504,-10.0,27.0,-12.0,-22.801912029680437,18.544837902336578
-1.0,-3.0,-11.309458441905068,22.0,5.0,21.495829712527176,28.0,-4.0,7.0,-22.90732989727018,19.44364870230305
-6.0,-18.0,8.19505233414472,4.0,-1.0,18.634074404703604,10.0,-29.0,21.0,-28.18266465671952,18.591966185906784
27.0,24.0,-28.20658782818986,-1.0,-12.0,8.0801316409284,28.0,-17.0,15.0,-22.831655374096705,21.019254447238147
-28.0,-6.0,-15.527379071518135,1.0,22.0,-29.853530307527627,24.0,21.0,-24.0,-26.808074645298124,20.372906828215225
2.0,-27.0,-28.308922730392144,-20.0,1.0,11.287370919600889,22.0,-7.0,-22.0,-26.52986814991506,20.913634181854896
2.0,-23.0,-2.473425781555683,-16.0,-5.0,13.24263817793829,26.0,27.0,-13.0,-23.090350600236448,20.23383779862311
21.0,24.0,-12.409473250696816,1.0,9.0,17.12508949933047,3.0,12.0,-4.0,-24.896495502713442,19.95998528480307
1.0,-6.0,-15.69580078125,15.0,-29.0,11.84326171875,4.0,6.0,31.0,-24.60205078125,20.326883119822938
1.0,-6.0,-9.990234375,13.0,-2.0,7.0,4.0,6.0,31.0,-27.275390625,17.209266352108735
-8.0,27.0,22.39913894797845,6.0,-1.0,-15.583369863294424,24.0,12.0,28.0,-25.361082593828996,20.757107008870214
20.0,-6.0,-28.380747081238844,6.0,10.0,-12.01760633958768,30.0,-11.0,-20.0,-23.834477927051758,20.403479537133798
-3.0,-5.0,-3.2301836071902486,26.0,17.0,13.542671981582593,23.0,-14.0,-15.0,16.74869816521575,20.456387492526336
1.0,-6.0,-7.188720703125,15.0,-4.0,-13.927001953125,4.0,6.0,31.0,-28.919677734375,17.61262965371748
1.0,-6.0,24.9078369140625,15.0,-1.0,7.0,23.0,6.0,31.0,-20.3192138671875,19.700563737786087
1.0,-6.0,20.0445556640625,0.0,3.0,7.0,4.0,6.0,31.0,-24.0106201171875,18.01640643951756
1.0,-6.0,-7.188720703125,15.0,-4.0,7.0,4.0,6.0,-13.0,-28.919677734375,17.620444825189676
1.0,9.0,-9.862060546875,15.0,4.0,18.848876953125,4.0,6.0,31.0,-22.701416015625,17.98124000562259
1.0,24.0,-0.699462890625,0.0,-26.0,7.0,4.0,6.0,31.0,-23.660888671875,20.151026322395175
1.0,24.0,-0.699462890625,15.0,0.0,7.0,4.0,6.0,-26.0,-23.660888671875,19.32214484264054
1.0,-5.0,-7.88818359375,15.0,-21.0,7.0,25.0,6.0,31.0,-28.68896484375,19.765914371859697
1.0,-29.0,-6.654052734375,5.0,5.0,7.0,4.0,6.0,31.0,-21.719970703125,19.729338160528012
1.0,-6.0,-27.48046875,15.0,4.0,14.82421875,4.0,6.0,31.0,9.31640625,20.304892577192753
1.0,-6.0,-19.010009765625,15.0,0.0,18.021240234375,4.0,6.0,31.0,-22.928466796875,18.826785943012986
1.0,-6.0,2.8765869140625,15.0,-27.0,7.0,-19.0,6.0,31.0,-22.6629638671875,19.920112644366245
