X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
-28.0,22.0,12.028519801856831,-23.0,-15.0,-4.5468606626630645,3.0,16.0,26.0,23.173393315035064,20.067697322104923
-19.0,-23.0,22.074978909195593,0.0,-18.0,0.7241937084743704,2.0,16.0,26.0,28.436855612207047,20.310150464434866
17.0,-29.0,12.024700803166922,-2.0,-29.0,27.363976534939916,-9.0,-19.0,27.0,19.951874319500867,20.52807242278464
-24.0,-2.0,6.232984030584888,-4.0,-10.0,10.152827084610038,-10.0,-23.0,25.0,-23.8892279904278,16.03325274626845
-19.0,-23.0,15.564950911274849,25.0,-12.0,-6.559995585392848,-25.0,-12.0,28.0,-27.1457582456205,20.976143875905457
4.0,2.0,-5.120083342567423,7.0,-10.0,24.318341434583864,-10.0,-21.0,25.0,-28.28576320858684,16.499902383967285
1.0,-23.0,10.0,15.0,6.0,7.0,4.0,-25.0,25.0,-29.5166015625,19.687343668005305
-24.0,-13.0,6.960103368343866,-21.0,16.0,25.230452046182485,-3.0,-17.0,26.0,-29.668934965796247,20.04531635282878
2.0,10.0,-2.42486707892359,16.0,-15.0,-24.143923658975048,-12.0,-23.0,-26.0,-28.417007945404343,19.605021191553043
24.0,22.0,0.010537050485972088,-8.0,-27.0,28.093043943393717,-8.0,-25.0,29.0,-25.312932693988888,20.33346164678427
1.0,4.0,10.0,-8.0,-10.0,7.0,-14.0,6.0,25.0,-24.55078125,16.728371650078685
1.0,4.0,-8.73046875,15.0,-10.0,7.0,-14.0,6.0,25.0,-24.55078125,18.090278068005084
-19.0,-13.0,4.623279634359811,-7.0,20.0,11.73816867886493,-23.0,29.0,25.0,-25.243299784126144,19.589739842237183
1.0,0.0,10.0,-13.0,-6.0,7.0,4.0,6.0,25.0,-24.0673828125,16.716415475265592
0.0,-26.0,29.548206345870945,-4.0,-4.0,-26.61887976375245,-22.0,-11.0,13.0,-23.8508664714234,21.179217003392374
-27.0,18.0,3.914959921886009,-19.0,0.0,10.688090773847357,-14.0,-11.0,-9.0,-23.91858002475462,19.56242888262749
10.0,-22.0,11.82696098773922,-9.0,-5.0,8.815964175214468,-27.0,10.0,-12.0,-24.589862387637474,19.847236354696424
1.0,-21.0,16.2158203125,15.0,-6.0,7.0,4.0,6.0,19.0,-24.3310546875,19.723649799065093
-21.0,-3.0,22.539965454668284,5.0,5.0,-19.275431056691044,-11.0,24.0,30.0,-24.053073041377857,19.42584653901613
1.0,17.0,-25.091056194149843,-12.0,-11.0,9.421937090029381,-1.0,20.0,20.0,-23.888231355099276,20.074953354920623
1.0,-8.0,10.0,-10.0,-14.0,7.0,4.0,6.0,25.0,-24.55078125,17.88513845111472
1.0,0.0,10.0,-13.0,-6.0,7.0,4.0,6.0,25.0,-24.0673828125,16.716415475265592
-28.0,2.0,-4.841705103211698,-15.0,-2.0,7.457835164592659,21.0,16.0,28.0,-24.18231408656192,17.297982026779216
19.0,15.0,29.736357087291502,-6.0,25.0,24.72851698750471,18.0,-23.0,26.0,-23.94927923922335,20.86630487251565
-5.0,20.0,12.586742615909536,-5.0,-10.0,-2.0707853265272753,30.0,-28.0,25.0,-24.02664103216191,19.598376256524066
9.0,-3.0,3.831283823389974,3.0,-8.0,28.029337247157812,-13.0,20.0,24.0,-29.64781668583755,15.124505050296428
1.0,-3.0,-12.5537109375,15.0,20.0,7.0,4.0,0.0,27.0,-29.8974609375,19.596780946889453
13.0,-6.0,6.96407384795085,-16.0,7.0,22.447058421864092,-12.0,7.0,24.0,-26.79914279511457,18.000900989808855
19.0,-8.0,-14.884689054427517,-10.0,-8.0,21.791041509969645,-15.0,24.0,12.0,-28.290023967314106,19.09842092527662
-16.0,-5.0,-1.9130204347457607,24.0,-1.0,28.254259992570404,9.0,26.0,-20.0,-28.77437410838006,19.459972597686075
1.0,12.0,10.0,15.0,-18.0,7.0,4.0,4.0,24.0,-29.65576171875,19.253060037376656
1.0,0.0,10.0,-26.0,20.0,7.0,4.0,8.0,25.0,-23.953857421875,19.701345459825916
-10.0,14.0,4.184526010346367,-12.0,-3.0,27.415930731814882,-5.0,-4.0,24.0,-29.082329115124324,17.8428132992174
-16.0,-8.0,-25.948571287066777,-20.0,-10.0,13.54938616630033,0.0,24.0,28.0,-28.76833204714338,20.21403694177883
28.0,0.0,5.161387796916891,1.0,-7.0,27.56131507841262,-16.0,-20.0,9.0,-24.344645523150614,14.652558582899083
29.0,13.0,5.753894904916351,6.0,15.0,28.377605942529712,11.0,-12.0,23.0,-25.488868427420783,18.832408910557103
-19.0,-3.0,2.0534058688479604,20.0,-5.0,25.803641706436125,-19.0,6.0,30.0,-24.40477993365267,18.484015882429762
1.0,3.0,10.0,15.0,-7.0,27.5537109375,4.0,6.0,4.0,-28.4033203125,17.904570360665797
27.0,0.0,-27.641899959012296,-5.0,-1.0,24.890691329321236,-25.0,15.0,26.0,-29.235307717619374,20.28738240292485
-14.0,19.0,13.430278444734412,-23.0,-23.0,29.48102262305403,-10.0,-8.0,3.0,-25.6143304874915,20.82381751879397
28.0,9.0,10.0,15.0,-29.0,7.0,4.0,6.0,8.0,-24.19921875,20.01091713467149
9.0,20.0,-6.913441492553286,3.0,-10.0,-5.169681719603361,-15.0,25.0,25.0,-26.382995125784916,19.021914440654587
7.0,-16.0,-27.878506760284058,-9.0,-7.0,29.872108325272585,-7.0,-18.0,-15.0,-28.345552888343086,20.713275554600397
