X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
-28.0,22.0,12.028519801856831,-23.0,-15.0,-4.5468606626630645,3.0,16.0,26.0,23.173393315035064,19.67497888564839
-19.0,-23.0,22.074978909195593,0.0,-18.0,0.7241937084743704,2.0,16.0,26.0,28.436855612207047,19.263677028982897
17.0,-29.0,12.024700803166922,-2.0,-29.0,27.363976534939916,-9.0,-19.0,27.0,19.951874319500867,19.524966990830336
-24.0,-2.0,6.232984030584888,-4.0,-10.0,10.152827084610038,-10.0,-23.0,25.0,-23.8892279904278,19.26480755340987
-19.0,-23.0,15.564950911274849,25.0,-12.0,-6.559995585392848,-25.0,-12.0,28.0,-27.1457582456205,18.257425821543976
4.0,2.0,-5.120083342567423,7.0,-10.0,24.318341434583864,-10.0,-21.0,25.0,-28.28576320858684,18.8670266896341
1.0,-23.0,10.0,15.0,6.0,7.0,4.0,-25.0,25.0,-29.5166015625,17.469271307345046
-24.0,-13.0,6.960103368343866,-21.0,16.0,25.230452046182485,-3.0,-17.0,26.0,-29.668934965796247,17.747188118824432
2.0,10.0,-2.42486707892359,16.0,-15.0,-24.143923658975048,-12.0,-23.0,-26.0,-28.417007945404343,18.382327788642634
24.0,22.0,0.010537050485972088,-8.0,-27.0,28.093043943393717,-8.0,-25.0,29.0,-25.312932693988888,18.46523715475159
1.0,4.0,10.0,-8.0,-10.0,7.0,-14.0,6.0,25.0,-24.55078125,18.656468743985485
1.0,4.0,-8.73046875,15.0,-10.0,7.0,-14.0,6.0,25.0,-24.55078125,17.60275539960833
-19.0,-13.0,4.623279634359811,-7.0,20.0,11.73816867886493,-23.0,29.0,25.0,-25.243299784126144,18.142568542398184
1.0,0.0,10.0,-13.0,-6.0,7.0,4.0,6.0,25.0,-24.0673828125,18.065965827172583
0.0,-26.0,29.548206345870945,-4.0,-4.0,-26.61887976375245,-22.0,-11.0,13.0,-23.8508664714234,18.171956512684766
-27.0,18.0,3.914959921886009,-19.0,0.0,10.688090773847357,-14.0,-11.0,-9.0,-23.91858002475462,18.442914819126646
10.0,-22.0,11.82696098773922,-9.0,-5.0,8.815964175214468,-27.0,10.0,-12.0,-24.589862387637474,18.519991569928994
1.0,-21.0,16.2158203125,15.0,-6.0,7.0,4.0,6.0,19.0,-24.3310546875,18.31804670638758
-21.0,-3.0,22.539965454668284,5.0,5.0,-19.275431056691044,-11.0,24.0,30.0,-24.053073041377857,18.185645159005283
1.0,17.0,-25.091056194149843,-12.0,-11.0,9.421937090029381,-1.0,20.0,20.0,-23.888231355099276,18.389495795269696
1.0,-8.0,10.0,-10.0,-14.0,7.0,4.0,6.0,25.0,-24.55078125,17.90034487710218
1.0,0.0,10.0,-13.0,-6.0,7.0,4.0,6.0,25.0,-24.0673828125,17.431994261465277
