executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,26981,46,44,false,10,0.8873291015625,0.5401611328125,119,false,48,200,100,3.5126953125,0.75,2,lz4,64,32,true,64,64,158,222,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,137.318
1,37061,15,49,false,10,0.9107666015625,0.5635986328125,102,false,48,200,100,2.5751953125,0.176025390625,4,lz4,64,32,true,64,64,123,440,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,292.224
13,39572,12,34,true,43,0.729658404133495,0.9728908089124996,41,false,62,508,49,2.4160835020984734,0.11551934143493109,29,lzf,120,44,false,16,14,267,91,10,true,false,true,true,org.apache.spark.serializer.JavaSerializer,84.525
1,35221,8,8,false,10,0.787353515625,0.854248046875,32,false,32,200,74,4.962890625,0.75,4,lz4,124,123,true,64,64,428,43,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,151.693
15,25603,30,49,false,87,0.8631683541094113,0.6849980136949907,43,false,12,992,92,2.927507346499599,0.4508983769830952,4,lzf,84,83,true,103,126,207,160,8,false,false,false,true,org.apache.spark.serializer.KryoSerializer,81.47
1,25600,8,38,false,10,0.61700439453125,0.76373291015625,77,false,104,200,100,1.5,0.75,105,lz4,64,124,true,90,64,72,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,135.641
11,25600,43,8,false,47,0.529296875,0.5,41,false,4,200,100,3.015625,0.74609375,28,lz4,64,47,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.855
1,28021,27,8,false,21,0.973388671875,0.5,32,false,48,200,39,3.775390625,0.75,4,lz4,107,32,true,122,64,153,486,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,148.437
14,31004,16,8,false,91,0.9683837890625,0.5,32,false,48,200,52,2.3916015625,0.75,4,lz4,73,123,true,64,64,50,290,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,80.729
1,34577,21,8,false,10,0.8582763671875,0.6790771484375,49,false,48,200,100,3.3583984375,0.75,87,lz4,64,112,true,39,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,158.345
13,30478,27,8,false,83,0.52490234375,0.60498046875,32,false,39,200,11,1.5,0.75,126,lz4,64,32,true,25,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,79.728
9,30532,8,8,false,10,0.9775390625,0.9052734375,32,false,48,200,48,1.5,0.517578125,80,lz4,64,47,true,53,64,50,379,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.877
9,37549,24,14,true,97,0.7741569602638992,0.8720156734240523,107,false,16,702,97,4.587761999469286,0.28171717130352203,64,lzf,126,58,false,48,14,215,480,10,true,true,true,true,org.apache.spark.serializer.JavaSerializer,78.95
7,33549,24,8,false,10,0.58233642578125,0.89581298828125,32,false,48,200,42,1.14404296875,0.5037841796875,9,lz4,64,32,true,86,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,89.644
1,40347,8,8,false,10,0.735321044921875,0.874542236328125,32,false,82,200,20,4.464599609375,0.75,72,lz4,64,17,true,64,126,387,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,208.414
6,28308,27,32,false,60,0.8167340806269413,0.7057309703054512,122,true,72,204,49,2.4116397002787933,0.29635345292430154,94,lz4,114,126,false,67,42,85,89,5,true,false,false,false,org.apache.spark.serializer.KryoSerializer,78.043
1,35709,8,8,false,25,0.65289306640625,0.5,7,false,48,200,49,4.60400390625,0.8192138671875,103,lz4,64,58,true,64,83,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,163.159
1,41679,8,23,false,10,0.590362548828125,0.925750732421875,2,false,48,200,100,1.097412109375,0.82415771484375,66,lz4,64,113,true,64,88,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,257.36
5,29548,22,10,false,86,0.6298179230278004,0.8184387051509256,35,false,21,177,56,3.4621901033593696,0.5007081991286819,19,lzf,123,116,true,93,73,432,112,7,false,false,false,false,org.apache.spark.serializer.KryoSerializer,67.862
1,35129,16,49,false,10,0.611236572265625,0.5,83,false,48,200,60,3.748291015625,0.81756591796875,62,lz4,64,32,true,64,107,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,205.237
9,35470,26,40,false,10,0.73016357421875,0.5,32,false,48,200,49,1.5,0.2325439453125,4,lz4,64,32,true,64,76,154,35,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,90.216
9,40437,8,8,false,94,0.502593994140625,0.618865966796875,124,false,48,200,48,1.612060546875,0.75,4,lz4,64,32,true,111,104,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,88.155
4,29792,30,26,false,43,0.858229801405755,0.8601929646667307,106,true,24,225,13,2.061952109261733,0.4329800953959696,91,lz4,85,70,false,61,49,243,476,6,true,false,true,false,org.apache.spark.serializer.KryoSerializer,73.263
10,34602,38,8,false,95,0.6,0.5,107,false,10,200,15,1.5,0.8577880859375,4,lz4,64,32,true,70,64,164,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,88.982
13,33552,8,28,false,10,0.701080322265625,0.938446044921875,32,false,48,200,55,4.904541015625,0.20037841796875,4,lz4,64,32,true,47,64,50,251,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,85.207
13,41377,8,8,false,65,0.887451171875,0.5,32,false,65,200,51,2.146484375,0.49853515625,9,lz4,64,75,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,83.596
1,39043,8,8,false,10,0.6,0.83270263671875,103,false,48,200,48,2.02490234375,0.5194091796875,71,lz4,64,32,true,100,64,83,258,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,213.635
1,26831,8,8,false,10,0.6,0.866607666015625,96,false,48,200,25,4.667724609375,0.47930908203125,82,lz4,64,32,true,16,64,175,352,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,105.763
1,39851,8,8,false,44,0.8721923828125,0.6221923828125,29,false,48,200,16,4.0166015625,0.061767578125,8,lz4,64,32,true,64,64,458,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,209.182
11,29844,8,8,false,18,0.674713134765625,0.5,110,false,48,200,51,3.865478515625,0.87420654296875,36,lz4,64,32,true,64,64,85,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.841
5,25600,8,8,false,10,0.85211181640625,0.5,25,false,48,526,86,3.35205078125,0.6380615234375,4,lz4,64,79,true,52,64,268,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,75.226
1,38795,8,8,false,10,0.634857177734375,0.550689697265625,126,false,117,200,100,2.283935546875,0.75,76,lz4,64,40,true,64,22,349,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,206.289
1,37106,8,42,false,10,0.8875732421875,0.8406982421875,114,false,106,200,100,4.6552734375,0.75,69,lz4,64,11,true,64,29,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,279.238
1,27371,8,20,false,10,0.530120849609375,0.676177978515625,37,false,102,200,100,3.689697265625,0.00604248046875,19,lz4,64,35,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,123.085
1,25911,8,8,false,10,0.6,0.595672607421875,127,false,48,200,10,4.983642578125,0.45794677734375,119,lz4,64,52,true,105,64,310,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,104.393
1,25600,8,28,false,42,0.9144287109375,0.5,73,false,48,200,100,4.0537109375,0.75,42,lz4,95,114,true,117,64,50,161,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.049
1,43502,26,8,false,10,0.607086181640625,0.573089599609375,86,false,48,200,34,1.5,0.75,54,lz4,126,127,true,89,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,201.242
1,25600,8,47,false,10,0.50408935546875,0.5,69,false,48,200,44,1.96240234375,0.7711181640625,58,lz4,98,123,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,137.568
7,39300,8,8,false,40,0.99078369140625,0.5,32,false,48,200,56,1.5,0.5177001953125,14,lz4,106,8,true,48,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,79.756
13,29632,8,8,false,10,0.6,0.5,13,false,21,200,100,1.5,0.75,68,lz4,70,37,true,64,76,289,335,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,76.779
6,25600,23,12,false,10,0.760955810546875,0.631011962890625,101,false,48,200,97,1.5,0.14044189453125,4,lz4,64,32,true,70,22,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,71.954
15,35383,30,14,false,10,0.689697265625,0.737060546875,32,false,48,200,100,1.126953125,0.75,61,lz4,64,46,true,64,101,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,83.781
1,42368,8,8,false,33,0.598785400390625,0.765960693359375,18,false,48,200,56,1.5,0.95574951171875,4,lz4,64,60,true,64,100,282,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,210.472
12,32531,8,8,false,10,0.8060455322265625,0.9402008056640625,32,false,48,200,95,1.5,0.445281982421875,127,lz4,64,100,true,64,103,121,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,80.804
