X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
-23.0,4.0,9.95361328125,-22.0,20.0,7.0,4.0,6.0,3.0,-24.26513671875,30.902663905388422
-22.0,27.0,23.858642578125,-2.0,20.0,7.0,4.0,6.0,-17.0,3.0,30.69859370836922
-22.0,27.0,23.858642578125,-2.0,20.0,7.0,4.0,6.0,31.0,-17.904052734375,30.684809910669884
-22.0,-13.0,26.6180419921875,-21.0,20.0,7.0,4.0,6.0,-18.0,3.0,30.69773007993345
-22.0,29.0,17.314453125,-20.0,20.0,7.0,4.0,6.0,-27.0,3.0,30.669062751349717
-22.0,4.0,19.793701171875,-4.0,20.0,27.410888671875,4.0,6.0,-12.0,3.0,30.518406541463182
-22.0,4.0,9.8345947265625,-21.0,-28.0,7.0,4.0,6.0,14.0,3.0,30.537440218110447
-22.0,4.0,-11.4697265625,-5.0,-18.0,7.0,4.0,6.0,6.0,3.0,30.726721296634977
-22.0,4.0,8.140869140625,29.0,-19.0,9.774169921875,4.0,6.0,31.0,3.0,30.639352014682594
-22.0,4.0,9.990234375,-29.0,20.0,20.830078125,4.0,6.0,-1.0,3.0,30.53937982018528
-22.0,-3.0,23.6572265625,15.0,20.0,12.1728515625,23.0,6.0,31.0,3.0,30.68188246726072
-22.0,4.0,10.283203125,-9.0,-19.0,7.0,4.0,18.0,31.0,3.0,30.691447375157107
-24.0,4.0,12.623291015625,-28.0,-22.0,15.018310546875,4.0,6.0,31.0,3.0,30.73582208295259
-22.0,25.0,17.149658203125,-5.0,20.0,18.043212890625,4.0,6.0,31.0,3.0,30.618996397114426
-22.0,27.0,23.858642578125,-2.0,20.0,7.0,4.0,-17.0,31.0,3.0,30.648477105516818
-22.0,27.0,28.19091796875,13.0,20.0,7.0,4.0,6.0,-16.0,3.0,30.630866513288442
-27.0,28.0,18.6328125,-3.0,20.0,10.6640625,4.0,6.0,31.0,3.0,30.724283789815317
1.0,4.0,10.0543212890625,-15.0,-24.0,7.0,4.0,6.0,-5.0,3.0,30.874700506212942
-6.0,4.0,10.001220703125,-14.0,-21.0,12.982177734375,4.0,6.0,31.0,3.0,30.674462786310787
-22.0,4.0,29.146728515625,3.0,-24.0,12.088623046875,4.0,6.0,31.0,3.0,30.68736505678755
-23.0,4.0,-3.951416015625,-3.0,-21.0,11.466064453125,4.0,6.0,31.0,3.0,30.695616085550327
-25.0,4.0,9.9810791015625,-23.0,-18.0,26.8048095703125,4.0,6.0,31.0,3.0,30.727655334645615
-22.0,4.0,5.28076171875,-19.0,-22.0,9.03076171875,4.0,6.0,31.0,3.0,30.71798797073357
-22.0,4.0,9.990234375,-29.0,20.0,-1.083984375,4.0,6.0,31.0,3.0,30.574902784945916
