X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,-29.0,24.90234375,21.0,20.0,-13.88671875,4.0,6.0,31.0,-22.67578125,20.497867203413616
1.0,-29.0,24.90234375,15.0,20.0,21.26953125,4.0,6.0,-13.0,-22.67578125,20.651729446468092
-8.0,-29.0,24.206380517311466,24.0,28.0,-11.060919131140452,-9.0,3.0,13.0,10.075118483969234,20.564926071882507
16.0,-29.0,27.69347123410447,22.0,16.0,-5.21935135727723,-21.0,5.0,20.0,27.66258111403127,20.749601943527445
1.0,-29.0,22.294921875,15.0,20.0,-25.693359375,4.0,6.0,31.0,27.392578125,20.69128239319159
-27.0,-29.0,14.115795516238016,-13.0,-13.0,-19.403780261884485,-26.0,-4.0,11.0,-5.22476748259114,20.553013632972938
30.0,-29.0,12.242402273561297,-3.0,-14.0,-17.892820733517226,14.0,-27.0,-29.0,-6.814793318575667,20.341932171300588
-7.0,-29.0,11.496743812472339,23.0,-22.0,-20.197534113458204,2.0,-22.0,-10.0,-13.999031208439103,20.640073757269306
28.0,-29.0,-14.486152806013358,15.0,-16.0,5.915039225400982,20.0,-27.0,10.0,-14.042966040026434,20.6573752598147
1.0,-29.0,-19.657416725805447,-6.0,-25.0,-22.58750259093983,-12.0,21.0,-21.0,-25.888571297208355,21.113555051893453
26.0,-29.0,16.519019145226878,-27.0,15.0,-22.387911929080055,11.0,-22.0,-24.0,-15.84308151226847,20.95728985712636
-1.0,-29.0,0.17421453636514883,-4.0,6.0,-12.222037132028731,-14.0,-5.0,-28.0,23.35993439477081,20.592652468030934
-11.0,-29.0,7.360088052391696,3.0,-29.0,-13.763932231874932,18.0,10.0,-29.0,-27.43713394770067,20.687740041290525
30.0,-29.0,-4.157705700050862,7.0,20.0,10.900967946975449,22.0,14.0,-5.0,-6.435023025838106,20.29227818268833
19.0,-29.0,13.921926147547723,23.0,-1.0,-12.028021602302477,27.0,23.0,-15.0,14.827739403533798,20.10886188538281
20.0,-29.0,-24.005288239049065,12.0,7.0,-8.931046140147998,28.0,15.0,29.0,-2.7974660100416884,20.057254261041102
-19.0,-29.0,1.3902172300966171,-28.0,-14.0,-14.422915844958917,30.0,15.0,8.0,-4.780515996775431,20.878262008879435
1.0,-29.0,-25.61279296875,-11.0,20.0,-23.67919921875,25.0,6.0,31.0,3.0,20.78442776973058
-26.0,-29.0,-25.739668208288915,12.0,-5.0,24.593093110419957,28.0,28.0,7.0,-15.30266791565876,21.08116880994513
20.0,-29.0,-21.6796875,15.0,20.0,27.3046875,4.0,24.0,31.0,3.0,20.67522045853246
20.0,-29.0,12.416786162195201,30.0,8.0,9.662418517367833,29.0,23.0,-8.0,25.674872264793656,21.038761193324365
27.0,-29.0,-12.299768178254915,3.0,19.0,-27.872132491526827,26.0,-23.0,-14.0,-5.2098097458622945,20.431781837941205
1.0,-29.0,-20.58837890625,23.0,20.0,23.18115234375,28.0,6.0,31.0,3.0,20.601429233537253
26.0,-29.0,-2.260354691433694,29.0,20.0,-5.09015008701456,28.0,-25.0,-4.0,-5.675704798411839,20.688528866817336
25.0,-29.0,5.721291344943658,13.0,-13.0,5.794129318218189,30.0,25.0,-28.0,12.912288771577863,20.90389287406212
-2.0,-29.0,-25.035693879308702,23.0,1.0,-0.12035182407831257,9.0,17.0,-20.0,-17.676276238593896,20.45977856203871
1.0,-29.0,-6.84814453125,15.0,20.0,-8.86962890625,29.0,16.0,31.0,3.0,20.23162227129449
