X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,-29.0,24.90234375,21.0,20.0,-13.88671875,4.0,6.0,31.0,-22.67578125,21.430303751015817
1.0,-29.0,24.90234375,15.0,20.0,21.26953125,4.0,6.0,-13.0,-22.67578125,21.014728567465376
-8.0,-29.0,24.206380517311466,24.0,28.0,-11.060919131140452,-9.0,3.0,13.0,10.075118483969234,20.942994810125178
16.0,-29.0,27.69347123410447,22.0,16.0,-5.21935135727723,-21.0,5.0,20.0,27.66258111403127,20.732793475262074
1.0,-29.0,22.294921875,15.0,20.0,-25.693359375,4.0,6.0,31.0,27.392578125,20.90061254334796
-27.0,-29.0,14.115795516238016,-13.0,-13.0,-19.403780261884485,-26.0,-4.0,11.0,-5.22476748259114,20.710647694334142
30.0,-29.0,12.242402273561297,-3.0,-14.0,-17.892820733517226,14.0,-27.0,-29.0,-6.814793318575667,20.614408001902028
-7.0,-29.0,11.496743812472339,23.0,-22.0,-20.197534113458204,2.0,-22.0,-10.0,-13.999031208439103,20.457430694049492
28.0,-29.0,-14.486152806013358,15.0,-16.0,5.915039225400982,20.0,-27.0,10.0,-14.042966040026434,20.497596473983954
1.0,-29.0,-19.657416725805447,-6.0,-25.0,-22.58750259093983,-12.0,21.0,-21.0,-25.888571297208355,20.498686367563902
26.0,-29.0,16.519019145226878,-27.0,15.0,-22.387911929080055,11.0,-22.0,-24.0,-15.84308151226847,20.534411441991367
-1.0,-29.0,0.17421453636514883,-4.0,6.0,-12.222037132028731,-14.0,-5.0,-28.0,23.35993439477081,20.622029863330763
-11.0,-29.0,7.360088052391696,3.0,-29.0,-13.763932231874932,18.0,10.0,-29.0,-27.43713394770067,20.561615874572226
30.0,-29.0,-4.157705700050862,7.0,20.0,10.900967946975449,22.0,14.0,-5.0,-6.435023025838106,20.588832384320447
19.0,-29.0,13.921926147547723,23.0,-1.0,-12.028021602302477,27.0,23.0,-15.0,14.827739403533798,20.665928604259452
20.0,-29.0,-24.005288239049065,12.0,7.0,-8.931046140147998,28.0,15.0,29.0,-2.7974660100416884,20.38671126698826
-19.0,-29.0,1.3902172300966171,-28.0,-14.0,-14.422915844958917,30.0,15.0,8.0,-4.780515996775431,20.324270130438546
1.0,-29.0,-25.61279296875,-11.0,20.0,-23.67919921875,25.0,6.0,31.0,3.0,20.50703696460383
-26.0,-29.0,-25.739668208288915,12.0,-5.0,24.593093110419957,28.0,28.0,7.0,-15.30266791565876,20.382261678116507
20.0,-29.0,-21.6796875,15.0,20.0,27.3046875,4.0,24.0,31.0,3.0,20.468328052662073
20.0,-29.0,12.416786162195201,30.0,8.0,9.662418517367833,29.0,23.0,-8.0,25.674872264793656,20.40722489741377
27.0,-29.0,-12.299768178254915,3.0,19.0,-27.872132491526827,26.0,-23.0,-14.0,-5.2098097458622945,20.46173508401677
1.0,-29.0,-20.58837890625,23.0,20.0,23.18115234375,28.0,6.0,31.0,3.0,20.539660625829843
26.0,-29.0,-2.260354691433694,29.0,20.0,-5.09015008701456,28.0,-25.0,-4.0,-5.675704798411839,20.510594710507952
25.0,-29.0,5.721291344943658,13.0,-13.0,5.794129318218189,30.0,25.0,-28.0,12.912288771577863,20.692914693848003
-2.0,-29.0,-25.035693879308702,23.0,1.0,-0.12035182407831257,9.0,17.0,-20.0,-17.676276238593896,20.631794547133794
1.0,-29.0,-6.84814453125,15.0,20.0,-8.86962890625,29.0,16.0,31.0,3.0,20.55438696665604
6.0,-29.0,27.85896204248131,17.0,9.0,-18.562340692312414,21.0,15.0,18.0,-6.008680339572329,20.424293667491185
-4.0,-29.0,-4.847051986367962,0.0,-23.0,-15.759734520854808,23.0,22.0,-21.0,13.17971023681531,20.60957482025158
1.0,-29.0,10.0,-6.0,20.0,-8.86962890625,29.0,16.0,31.0,3.0,20.479989821234575
1.0,-29.0,10.0,-6.0,20.0,-8.86962890625,29.0,16.0,31.0,3.0,20.282903946309922
1.0,-29.0,10.0,15.0,20.0,-1.2158203125,28.0,22.0,31.0,26.4990234375,20.492782481745294
1.0,-29.0,10.0,-6.0,20.0,-8.86962890625,29.0,6.0,31.0,16.82373046875,20.299345774668577
1.0,-29.0,10.0,4.0,20.0,22.935791015625,29.0,-27.0,31.0,3.0,20.342793153486017
1.0,-29.0,10.0,4.0,20.0,22.935791015625,29.0,-27.0,31.0,3.0,20.180810647822874
1.0,-29.0,10.0,4.0,20.0,22.935791015625,29.0,6.0,31.0,-27.469482421875,20.24988357791857
1.0,-29.0,10.0,15.0,20.0,12.24609375,29.0,6.0,31.0,14.47265625,20.329519363893784
1.0,-29.0,10.0,11.0,20.0,20.2294921875,27.0,6.0,31.0,22.1630859375,20.396292419403725
1.0,-29.0,10.0,4.0,20.0,22.935791015625,29.0,-27.0,31.0,3.0,20.11402392853802
1.0,-29.0,10.0,-4.0,20.0,29.659423828125,29.0,6.0,31.0,8.287353515625,20.19964621969115
1.0,-29.0,10.0,4.0,20.0,22.935791015625,29.0,-27.0,31.0,3.0,20.080797313814013
-21.0,-29.0,-20.576935589458618,-18.0,7.0,-10.043086881184742,30.0,-24.0,12.0,-3.5358890474507163,20.577884145878734
1.0,-29.0,10.0,-14.0,20.0,3.760986328125,-14.0,-29.0,31.0,3.0,20.36430789390826
1.0,-29.0,10.0,-8.0,20.0,7.82958984375,4.0,4.0,27.0,3.0,20.399586070498874
1.0,-29.0,10.0,-4.0,20.0,4.423828125,4.0,27.0,25.0,3.0,20.424116465180553
1.0,-29.0,10.0,3.0,20.0,18.91845703125,4.0,-19.0,29.0,3.0,20.28664943306576
1.0,-29.0,10.0,-6.0,20.0,-8.86962890625,4.0,6.0,29.0,16.82373046875,20.31580169246786
10.0,-29.0,-23.90107664638353,-25.0,-28.0,-7.9493563341606155,-26.0,17.0,30.0,15.977340806374293,20.38016215136678
1.0,-29.0,-20.801510875951006,-18.0,-5.0,17.22999910051243,22.0,14.0,28.0,4.215405023591032,20.29076032437503
1.0,-29.0,10.0,3.0,20.0,18.91845703125,4.0,-19.0,29.0,3.0,20.142858298125326
1.0,-29.0,10.0,5.0,20.0,-13.71826171875,4.0,6.0,28.0,-4.13818359375,20.314561401459674
1.0,-29.0,10.0,-6.0,20.0,-8.86962890625,4.0,6.0,29.0,16.82373046875,20.176500750947458
