X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,4.0,23.84033203125,2.0,20.0,-5.10498046875,6.0,26.0,31.0,3.0,30.191350344416634
1.0,4.0,23.75244140625,-4.0,20.0,-11.22802734375,24.0,-17.0,31.0,3.0,30.4680104637067
1.0,4.0,24.92431640625,-1.0,20.0,-28.80615234375,0.0,27.0,31.0,3.0,30.23247869185134
1.0,4.0,24.06005859375,-19.0,20.0,-8.31298828125,-9.0,27.0,31.0,3.0,30.357421691642877
1.0,4.0,24.755859375,12.0,20.0,2.197265625,2.0,25.0,31.0,3.0,30.427923147329807
1.0,4.0,24.005126953125,8.0,20.0,-14.769287109375,-23.0,26.0,31.0,3.0,30.241231517464755
1.0,4.0,23.67919921875,-8.0,20.0,-23.45947265625,-20.0,28.0,31.0,3.0,30.792326689492935
1.0,4.0,25.166015625,-8.0,20.0,-10.400390625,18.0,27.0,31.0,3.0,30.541584494190378
1.0,4.0,23.887939453125,-1.0,20.0,-7.152099609375,-17.0,15.0,31.0,3.0,30.18270316827713
-22.0,12.0,23.833250365714548,12.0,-1.0,-2.05968159635286,-13.0,17.0,22.0,23.30444981449989,30.168000989468943
1.0,4.0,23.887939453125,-1.0,20.0,-7.152099609375,-17.0,6.0,15.0,3.0,30.18269642986179
15.0,6.0,23.898957561299575,11.0,12.0,17.52698578761136,-7.0,4.0,-1.0,2.9774279065767644,30.545152965143224
1.0,4.0,23.887939453125,-1.0,20.0,-7.152099609375,-17.0,6.0,15.0,3.0,30.18269642986179
1.0,4.0,23.902587890625,1.0,20.0,7.218017578125,-27.0,6.0,11.0,3.0,30.260543150898684
1.0,23.0,23.7451171875,-3.0,20.0,-17.2705078125,-13.0,6.0,31.0,3.0,30.532902694243546
1.0,25.0,23.86962890625,5.0,20.0,12.73681640625,23.0,6.0,31.0,3.0,30.378642431318244
22.0,-22.0,23.861479202164276,-21.0,21.0,-8.867235173178496,-25.0,21.0,-25.0,-4.667909170260863,30.201910572361413
1.0,4.0,23.8330078125,-29.0,20.0,25.0341796875,-21.0,6.0,31.0,-20.1416015625,30.15430930373617
1.0,4.0,23.84765625,-11.0,20.0,21.62109375,-1.0,6.0,31.0,3.0,30.54998089922305
1.0,22.0,23.734130859375,23.0,20.0,7.738037109375,-24.0,6.0,31.0,3.0,30.553955293124858
1.0,26.0,23.818359375,-15.0,20.0,-8.466796875,-28.0,6.0,31.0,3.0,30.62849974265001
11.0,29.0,24.781455284891848,28.0,-17.0,0.6871429862014473,21.0,24.0,-28.0,-10.15726866897414,30.55302572785889
1.0,0.0,25.213623046875,0.0,20.0,-0.977783203125,-21.0,6.0,31.0,3.0,30.185861636578615
1.0,0.0,25.213623046875,0.0,20.0,-0.977783203125,-21.0,6.0,31.0,3.0,30.185861636578615
1.0,13.0,26.715087890625,-1.0,20.0,-9.847412109375,-19.0,6.0,31.0,3.0,30.437148830439902
1.0,-27.0,23.72314453125,0.0,20.0,-5.04638671875,-14.0,6.0,31.0,3.0,30.327015523980123
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,7.0,24.55810546875,14.0,20.0,29.71435546875,-23.0,6.0,31.0,3.0,30.759242282347067
1.0,22.0,25.301513671875,-27.0,20.0,29.168701171875,-7.0,6.0,31.0,3.0,30.420103575575293
1.0,-24.0,27.059326171875,-23.0,20.0,26.239013671875,-18.0,6.0,31.0,3.0,30.23237538109545
1.0,-27.0,24.656982421875,-2.0,20.0,28.875732421875,-29.0,6.0,31.0,3.0,30.487171364900693
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,0.0,23.7158203125,-29.0,20.0,11.7041015625,-16.0,6.0,31.0,3.0,30.624967293312647
1.0,8.0,24.052734375,-2.0,20.0,27.392578125,-17.0,6.0,31.0,3.0,30.438153426924142
1.0,7.0,26.817626953125,-27.0,20.0,-26.033935546875,-21.0,6.0,31.0,3.0,30.179014548178717
1.0,-17.0,28.6871337890625,-28.0,20.0,26.7205810546875,-22.0,6.0,31.0,3.0,30.65152999112243
1.0,7.0,26.4404296875,-25.0,20.0,21.7529296875,-19.0,6.0,31.0,3.0,30.69500550333148
1.0,3.0,27.308349609375,-14.0,20.0,28.421630859375,-20.0,6.0,31.0,3.0,30.727339217830405
1.0,-19.0,24.993896484375,-29.0,20.0,14.564208984375,-26.0,6.0,31.0,3.0,30.48164976003382
1.0,-4.0,25.1220703125,-16.0,20.0,24.3603515625,-24.0,6.0,31.0,3.0,30.449548144881593
1.0,25.0,25.052490234375,6.0,20.0,20.833740234375,-20.0,6.0,31.0,3.0,30.155662271996277
1.0,25.0,25.052490234375,6.0,20.0,20.833740234375,-20.0,6.0,31.0,3.0,30.155662271996277
1.0,7.0,26.817626953125,-27.0,20.0,-26.033935546875,-21.0,6.0,31.0,3.0,30.179014548178717
1.0,19.0,26.378173828125,5.0,20.0,27.843017578125,-21.0,6.0,31.0,3.0,30.53395921331607
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,25.0,25.052490234375,6.0,20.0,20.833740234375,-20.0,6.0,31.0,3.0,30.155662271996277
1.0,23.0,25.0250244140625,-25.0,20.0,13.3319091796875,26.0,6.0,31.0,3.0,30.370004419057118
1.0,26.0,25.081787109375,-14.0,20.0,4.163818359375,-23.0,6.0,31.0,3.0,30.150394211498952
1.0,-26.0,24.224853515625,14.0,20.0,26.510009765625,-20.0,6.0,31.0,3.0,30.657668101225717
1.0,3.0,25.660400390625,-17.0,20.0,4.332275390625,-20.0,6.0,31.0,3.0,30.721910766391733
1.0,26.0,25.081787109375,-14.0,20.0,4.163818359375,-23.0,6.0,31.0,3.0,30.150394211498952
1.0,12.0,25.0689697265625,9.0,20.0,24.3914794921875,-11.0,6.0,31.0,3.0,30.445393133927556
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,29.0,26.8707275390625,-24.0,20.0,-2.0489501953125,-21.0,6.0,31.0,3.0,30.11358065938978
1.0,29.0,26.8707275390625,-24.0,20.0,-2.0489501953125,-21.0,6.0,31.0,3.0,30.11358065938978
1.0,29.0,26.8707275390625,-24.0,20.0,-2.0489501953125,-21.0,6.0,31.0,3.0,30.11358065938978
1.0,26.0,28.36669921875,-23.0,20.0,9.03076171875,-21.0,6.0,31.0,3.0,30.406056152987027
1.0,29.0,25.762939453125,-27.0,20.0,-1.776123046875,-24.0,6.0,31.0,3.0,30.45885252627442
1.0,27.0,27.1435546875,-8.0,20.0,-2.8564453125,-23.0,6.0,31.0,3.0,30.18482541812232
1.0,9.0,25.997314453125,-14.0,20.0,20.489501953125,-21.0,6.0,31.0,3.0,30.49261738903456
1.0,29.0,27.645263671875,8.0,20.0,-8.800048828125,-22.0,6.0,31.0,3.0,30.579755758166936
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.025641584392936
1.0,29.0,23.92822265625,-20.0,20.0,-21.54052734375,-20.0,6.0,31.0,3.0,30.519902250431013
1.0,-21.0,24.635009765625,-24.0,20.0,15.435791015625,-22.0,6.0,31.0,3.0,30.826048595854687
1.0,-27.0,25.404052734375,-21.0,20.0,-4.361572265625,-21.0,6.0,31.0,3.0,30.786190243267246
1.0,25.0,26.949462890625,-18.0,20.0,28.824462890625,-23.0,6.0,31.0,3.0,30.18803868032694
1.0,4.0,26.678466796875,-25.0,20.0,-3.966064453125,-27.0,6.0,31.0,3.0,30.387973844545872
