X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,-24.0,27.059326171875,-23.0,20.0,26.239013671875,-18.0,6.0,31.0,3.0,30.268824475955604
1.0,-27.0,24.656982421875,-2.0,20.0,28.875732421875,-29.0,6.0,31.0,3.0,30.31274276886346
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.034264268565902
1.0,0.0,23.7158203125,-29.0,20.0,11.7041015625,-16.0,6.0,31.0,3.0,30.401477530477205
1.0,8.0,24.052734375,-2.0,20.0,27.392578125,-17.0,6.0,31.0,3.0,30.29249713022527
1.0,7.0,26.817626953125,-27.0,20.0,-26.033935546875,-21.0,6.0,31.0,3.0,30.256582915187256
1.0,-17.0,28.6871337890625,-28.0,20.0,26.7205810546875,-22.0,6.0,31.0,3.0,30.177197061316537
1.0,7.0,26.4404296875,-25.0,20.0,21.7529296875,-19.0,6.0,31.0,3.0,30.271888740301762
1.0,3.0,27.308349609375,-14.0,20.0,28.421630859375,-20.0,6.0,31.0,3.0,30.349324671398268
1.0,-19.0,24.993896484375,-29.0,20.0,14.564208984375,-26.0,6.0,31.0,3.0,30.26632505648658
1.0,-4.0,25.1220703125,-16.0,20.0,24.3603515625,-24.0,6.0,31.0,3.0,30.317281693744224
1.0,25.0,25.052490234375,6.0,20.0,20.833740234375,-20.0,6.0,31.0,3.0,30.443835865187836
1.0,25.0,25.052490234375,6.0,20.0,20.833740234375,-20.0,6.0,31.0,3.0,30.239122747236987
1.0,7.0,26.817626953125,-27.0,20.0,-26.033935546875,-21.0,6.0,31.0,3.0,30.325213511160968
1.0,19.0,26.378173828125,5.0,20.0,27.843017578125,-21.0,6.0,31.0,3.0,30.410542177274124
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.032335223582322
1.0,25.0,25.052490234375,6.0,20.0,20.833740234375,-20.0,6.0,31.0,3.0,30.21347206877917
1.0,23.0,25.0250244140625,-25.0,20.0,13.3319091796875,26.0,6.0,31.0,3.0,30.354226866057466
1.0,26.0,25.081787109375,-14.0,20.0,4.163818359375,-23.0,6.0,31.0,3.0,30.321049955665313
1.0,-26.0,24.224853515625,14.0,20.0,26.510009765625,-20.0,6.0,31.0,3.0,30.35241585715109
1.0,3.0,25.660400390625,-17.0,20.0,4.332275390625,-20.0,6.0,31.0,3.0,30.398705334594393
1.0,26.0,25.081787109375,-14.0,20.0,4.163818359375,-23.0,6.0,31.0,3.0,30.212395223060945
1.0,12.0,25.0689697265625,9.0,20.0,24.3914794921875,-11.0,6.0,31.0,3.0,30.372835134775038
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.029085212739574
1.0,29.0,26.8707275390625,-24.0,20.0,-2.0489501953125,-21.0,6.0,31.0,3.0,30.391996265449375
1.0,29.0,26.8707275390625,-24.0,20.0,-2.0489501953125,-21.0,6.0,31.0,3.0,30.22791206316063
1.0,29.0,26.8707275390625,-24.0,20.0,-2.0489501953125,-21.0,6.0,31.0,3.0,30.181702123114093
1.0,26.0,28.36669921875,-23.0,20.0,9.03076171875,-21.0,6.0,31.0,3.0,30.352107505113725
1.0,29.0,25.762939453125,-27.0,20.0,-1.776123046875,-24.0,6.0,31.0,3.0,30.2557796610591
1.0,27.0,27.1435546875,-8.0,20.0,-2.8564453125,-23.0,6.0,31.0,3.0,30.342623683361115
1.0,9.0,25.997314453125,-14.0,20.0,20.489501953125,-21.0,6.0,31.0,3.0,30.34898179312474
1.0,29.0,27.645263671875,8.0,20.0,-8.800048828125,-22.0,6.0,31.0,3.0,30.34309288251412
1.0,6.0,25.01220703125,-25.0,20.0,26.94580078125,-21.0,6.0,31.0,3.0,30.030724760682165
1.0,29.0,23.92822265625,-20.0,20.0,-21.54052734375,-20.0,6.0,31.0,3.0,30.320616323210302
1.0,-21.0,24.635009765625,-24.0,20.0,15.435791015625,-22.0,6.0,31.0,3.0,30.28231473528202
1.0,-27.0,25.404052734375,-21.0,20.0,-4.361572265625,-21.0,6.0,31.0,3.0,30.3237728617264
1.0,25.0,26.949462890625,-18.0,20.0,28.824462890625,-23.0,6.0,31.0,3.0,30.390612652085775
1.0,4.0,26.678466796875,-25.0,20.0,-3.966064453125,-27.0,6.0,31.0,3.0,30.294173525173537
