o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
19.992586339232048,31.604313398809467,39.0148762111831,29.76494423100764,40.21110084596271,1.9921222779284413,14.881603220554544,36.20896757201392,13.771940362576682,48.40428544650485,0.0,7.139390880416835,36.53350171565933,13.184723918822037,46.88946917298704,0.0,40.803292229637044,14.044223697368867,7.910399074998038,0.0,29.31847079390284,0.0,0.0,0.0,16.189748371353723,34.662913833889114,19.112643088432012,0.0,30.436758420061278,37.34521780050312,0.0,42.0150365941024,12.786281919749303,45.097975335647945,-301.3642086403537
1.3670728449328695,24.133101489281213,6.52974971768151,0.0,0.0,0.0,14.136660209009854,9.210921321843447,0.0,39.32895500073076,5.62948340375147,0.0,0.0,9.80562187779225,0.0,17.747396495674536,15.69737188969884,34.45712199162498,22.398569231422748,12.131549224684722,42.986151993389214,35.629172324602884,5.17510668642532,31.169252351450265,23.367511413438802,45.6376715779661,45.78991187150993,2.544592381914744,33.71519299822924,0.0,13.85904916198231,30.462618020542283,2.0986775626133842,22.52327231220616,194.15369908417668
44.91270494919254,45.58077324432111,25.299126995607637,0.0,0.0,1.2671177217623113,1.242723300643068,25.301595990366764,15.858081240174092,31.669180306273468,8.061667248233297,20.782923531768155,0.0,5.84912173815596,0.0,30.57338941262523,16.5904583358959,38.19985323893334,47.38246077305966,20.868310889612808,0.0,35.56399165395842,0.0,0.0,22.57310446451192,12.151598337937756,13.536373302206517,28.16144027369554,49.553321616815815,0.0,49.057521806471236,32.07747781332744,10.3911704386649,35.230331919425424,52.7486159795546
17.552380480595478,20.39535936795902,21.714486562409707,0.0,0.0,13.984512897912659,41.598642196823384,21.296673365211163,32.855974375953515,22.714724227136852,33.6994962866891,41.308272362984546,0.0,19.403251752502026,0.0,10.262049645296237,29.276659572831175,47.666808783036124,13.863563846721291,3.3359941208559722,38.93632801189171,2.3744695394982074,0.0,0.0,47.783227346683255,39.489792562781275,36.45665253396412,23.247733482338663,0.0,0.0,10.97978073544243,49.46343191112447,11.965376564051759,2.440237632054331,540.9753846319633
0.0,0.0,0.0,5.2109375,29.7109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1328125,0.0,31.2421875,0.0,0.0,2.1484375,0.0,0.0,0.0,0.0,40.4296875,0.0,0.0,0.0,0.0,0.0,5.2109375,7.5078125,0.0,0.0,0.0,0.0,14.562084693603516
0.0,0.0,0.0,8.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9453125,9.8046875,0.0,0.0,0.0,0.0,0.0,29.7109375,0.0,49.6171875,2.1484375,41.1953125,0.0,-0.22664158691406375
6.336807981797278,7.87618962015571,5.739354241277882,0.0,0.0,40.16454997216904,20.94394698209205,15.852952891103278,24.641063957524466,5.627572528375575,18.66701669292781,18.869807741500814,0.0,48.949005241528596,32.204767880767854,25.086289777326222,45.15596468114501,0.0,32.792511370681034,2.1703387672189365,15.469102466500035,36.52920871206592,0.0,0.0,10.105671985999457,2.463347940372423,44.99696645442631,29.596230045287726,0.0,14.836578871158558,30.9693513892441,13.631200765065973,0.0,10.116074135256616,99.54307731700673
26.878114126512607,47.250834677174346,18.07124843316528,0.0,2.833467650746611,39.9362912501623,44.08409765531872,34.270118724167574,23.203877865460427,33.47854800855355,0.0,5.508454094328348,0.0,29.771230041714432,22.693653169151286,45.00736649598354,20.929854280858244,0.0,25.27757910655606,40.24594458118943,47.3443434641665,37.00290751801565,0.0,0.0,46.95501864819265,6.234022772482231,3.3458987712978208,38.37135179134031,0.0,13.06870287893313,44.821051190771236,14.987242695200436,0.0,15.3589267968436,-288.03882606064553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0546875,28.1796875,0.0,36.6015625,0.0,0.0,0.0,0.0,41.9609375,0.0,0.0,0.0,34.3046875,23.5859375,37.3671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2265625,-73.95553502624512
0.0,0.0,20.90625,45.40625,0.0,39.28125,0.0,0.0,0.0,0.0,5.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09375,33.15625,0.0,0.0,0.0,0.0,42.34375,45.40625,0.0,0.0,0.0,0.0,0.0,-146.99738912109382
0.0,0.0,0.0,35.453125,0.0,6.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890625,30.859375,0.0,0.0,0.0,0.0,43.109375,18.609375,9.421875,0.0,0.0,29.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156.2370937744141
0.0,0.0,0.0,23.203125,0.0,0.0,0.0,0.0,18.609375,44.640625,43.109375,0.0,0.0,0.0,0.0,0.0,0.0,6.359375,0.0,0.0,0.0,0.0,6.359375,0.0,46.171875,0.0,0.0,41.578125,0.0,0.0,0.0,0.0,0.0,0.0,90.88844578124998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.453125,6.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890625,0.0,0.0,0.0,30.859375,43.109375,0.0,18.609375,0.0,0.0,9.421875,0.0,29.328125,0.0,0.0,0.0,0.0,-110.66435167480469
0.0,0.0,0.0,9.421875,44.640625,0.0,0.0,0.0,0.0,24.734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.203125,0.0,0.0,0.0,0.0,4.828125,0.0,0.0,0.0,0.0,26.265625,0.0,7.890625,40.046875,0.0,0.0,0.0,18.413359628906253
35.02557363371185,34.17835734120435,43.26299445415482,0.0,31.33867351296671,27.879390229373456,4.078877576983674,38.984135232848026,24.00679603903179,11.840796090513154,0.0,42.49416493579738,45.522600242838415,28.074562966264647,18.60728391608981,39.631261066004576,30.622908256663248,0.0,35.318892974947296,35.30773170682664,16.81259821756227,42.52408927257885,0.0,0.0,1.8667513826328412,4.691598286636372,15.217095309391166,37.31302286324029,0.0,30.687162844902016,0.0,28.37329603598908,43.92369143613502,0.0,23.03575260249409
7.529161286144349,16.60148947826824,45.62894811568018,0.0,22.282403713282186,44.00958989591473,18.099200693885678,13.087751706966168,44.598360726883605,0.0,39.11453055672065,3.5524477985824694,26.16022614204245,15.605537359157081,3.346314408492519,2.3223695532923627,26.532942984541393,0.0,3.0112229816301683,14.130279316323453,33.65539511732462,0.0,0.0,0.0,17.712718583354782,41.64180390630132,22.70712873969462,24.503784886886606,43.53274800922765,0.0,0.0,31.39678921543922,22.53677870840467,45.47410686635225,1.5552464019493528
0.0,0.0,0.0,9.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.640625,0.0,0.0,0.0,0.0,24.734375,0.0,0.0,0.0,23.203125,0.0,0.0,0.0,0.0,0.0,4.828125,0.0,26.265625,7.890625,0.0,0.0,40.046875,18.69119381347656
35.35651000996321,45.89984257109643,18.432254737497466,0.0,41.019252874293414,43.76618916762288,22.168047734834705,31.522621244755893,38.287255232501956,0.0,43.410332771303906,0.0,9.951447045778007,31.690509168993145,0.0,15.18823557198542,22.455256259625834,0.0,38.31545569240662,30.589365626721353,42.25278100812801,11.50468971861641,20.796375950178078,1.397977866674261,37.75397962111916,23.34795166541766,4.14002519864594,29.062360222817116,28.889219309568517,0.0,0.0,49.80110503086523,3.6612670625187262,0.0,613.6341558071177
0.0,0.0,0.0,20.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.921875,17.078125,0.0,0.0,0.0,0.0,27.796875,0.0,0.0,0.0,0.0,0.0,9.421875,3.296875,30.859375,0.0,0.0,14.015625,-1.200403830566407
0.0,27.4140625,0.0,32.0078125,0.0,0.0,0.0,22.0546875,0.0,0.0,0.0,0.0,42.7265625,0.0,0.0,1.3828125,0.0,48.8515625,0.0,0.0,0.0,32.0078125,31.2421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.46833475097657
0.0,0.0,0.0,6.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.453125,0.0,0.0,0.0,9.421875,38.515625,0.0,0.0,26.265625,35.453125,10.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.484375,0.0,0.0,0.0,-5.652746398925783
0.0,0.0,0.0,14.015625,0.0,0.0,3.296875,0.0,0.0,0.0,0.0,0.0,35.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.671875,27.796875,0.0,0.0,9.421875,0.0,49.234375,0.0,0.0,0.0,0.0,0.0,7.890625,0.0,-98.2626477368164
0.0,0.0,0.0,29.7109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2109375,0.0,13.6328125,0.0,6.7421875,0.0,0.0,0.0,0.0,26.6484375,15.9296875,29.7109375,0.0,0.0,0.0,0.0,0.0,32.0078125,0.0,0.0,0.0,0.0,-117.31475369506836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6484375,45.0234375,0.0,0.0,0.0,0.0,0.0,0.0,47.3203125,0.0,15.9296875,35.8359375,0.0,0.0,0.0,0.0,18.9921875,0.0,45.0234375,0.0,10.5703125,0.0,0.0,20.86627219970703
46.076406634572045,16.368675298093123,2.292934436973044,0.0,16.159340867161838,2.0117583919679145,49.425984611609664,30.180984666919336,42.565632906271,12.57598411083109,48.3029932111079,18.35785172094715,17.15532337648442,33.05861376981884,0.0,49.952332273648175,33.52550936970477,12.435850919015913,2.2651596495414363,0.0,0.0,0.0,0.0,24.31488115052366,48.55912881201648,22.407858169025165,24.393859381677327,9.744126029306782,32.008242908133276,0.0,2.1445628997026156,7.746145839673055,35.010783882041274,0.0,104.73353820078424
0.0,0.0,0.0,1.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.703125,0.0,0.0,33.921875,40.046875,0.0,0.0,0.0,0.0,0.0,46.171875,0.0,0.0,36.984375,44.640625,-149.62329948730468
0.0,0.0,0.0,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.625,0.0,43.875,0.0,0.0,43.875,0.0,0.0,0.0,0.0,31.625,7.125,0.0,0.0,19.375,0.0,19.375,0.0,0.0,0.0,0.0,0.0,-14.915676875000003
0.0,0.0,0.0,7.890625,0.0,0.0,0.0,0.0,0.0,21.671875,0.0,0.0,0.0,0.0,4.828125,0.0,0.0,15.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.671875,0.0,40.046875,43.109375,0.0,0.0,0.0,26.265625,100.06918699218748
0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,25.5,0.0,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,25.5,25.5,0.0,0.0,0.0,0.0,74.85639750000001
0.0,0.0,0.0,2.1484375,0.0,0.0,0.0,0.0,0.0,20.5234375,0.0,0.0,22.8203125,0.0,40.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3359375,0.0,0.0,0.0,43.4921875,0.0,20.5234375,35.0703125,0.0,0.0,0.0,0.0,3.9161214788818324
29.013460780278326,48.49546021420039,49.363180174109516,0.0,45.972489914462855,19.809651575097725,13.535766071099443,34.60137195997413,20.743407714148592,0.0,0.0,24.911720202999355,0.0,32.124929533374484,0.0,36.49141537187136,18.975129504116236,9.281657252261416,11.841696168710687,49.90313702252501,35.35314999796246,0.0,33.71479903751491,40.04689831967103,41.5362402794328,1.4081188353894365,0.0,41.82467855232608,4.155442265387038,0.0,35.31255223354063,49.03008173400691,7.459953429186815,21.36441474230371,94.49970923045665
0.0,0.0,0.0,47.703125,0.0,0.0,0.0,0.0,0.0,43.109375,0.0,0.0,20.140625,0.0,18.609375,0.0,0.0,30.859375,0.0,0.0,0.0,0.0,30.859375,0.0,0.0,0.0,21.671875,0.0,17.078125,0.0,0.0,0.0,0.0,0.0,-100.4593415551758
0.0,0.0,0.0,6.7421875,0.0,0.0,0.0,0.0,0.0,0.0,6.7421875,0.0,0.0,0.0,0.0,0.0,33.5390625,32.7734375,0.0,0.0,25.1171875,26.6484375,0.0,46.5546875,21.2890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939771245117181
0.0,0.0,0.0,14.3984375,0.0,0.0,0.0,0.0,0.0,32.7734375,10.5703125,0.0,3.6796875,0.0,0.0,0.0,0.0,23.5859375,0.0,0.0,0.0,0.0,6.7421875,8.2734375,0.0,0.0,0.0,0.0,0.0,22.8203125,0.0,0.0,0.0,0.0,-4.5432550439453125
0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,25.5,0.0,0.0,0.0,25.5,0.0,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.79210999999998
0.0,0.0,0.0,32.7734375,0.0,14.3984375,0.0,4.4453125,0.0,0.0,0.0,0.0,34.3046875,0.0,0.0,0.0,0.0,0.0,0.0,5.2109375,0.0,25.1171875,0.0,26.6484375,0.0,0.0,0.0,0.0,16.6953125,0.0,0.0,0.0,0.0,0.0,-60.91597322814941
0.0,0.0,0.0,24.734375,41.578125,27.796875,0.0,0.0,0.0,44.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.140625,17.078125,4.828125,0.0,0.0,0.0,0.0,30.859375,0.0,0.0,0.0,0.0,0.0,5.347655202636699
0.0,0.0,0.0,30.09375,48.46875,17.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.40625,0.0,0.0,0.0,39.28125,42.34375,0.0,0.0,0.0,0.0,0.0,2.53125,0.0,17.84375,0.0,0.0,0.0,-189.8281484179688
0.0,0.0,0.0,23.5859375,0.0,0.0,0.0,0.0,48.0859375,0.0,0.0,0.0,19.7578125,0.0,37.3671875,0.0,0.0,45.0234375,0.0,0.0,0.0,9.8046875,11.3359375,25.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12507340393066
0.0,0.0,0.0,4.0625,0.0,0.0,0.0,0.0,0.0,46.9375,0.0,0.0,34.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3125,10.1875,4.0625,22.4375,0.0,0.0,0.0,28.5625,0.0,0.0,0.0,0.0,0.0,20.716716445312482
0.0,0.0,0.0,4.0625,0.0,0.0,0.0,0.0,46.9375,0.0,0.0,0.0,34.6875,0.0,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,10.1875,4.0625,22.4375,0.0,0.0,0.0,0.0,28.5625,0.0,0.0,0.0,0.0,0.0,4.865684101562501
0.0,0.0,0.0,23.96875,0.0,0.0,0.0,0.0,0.0,0.0,5.59375,0.0,23.96875,0.0,0.0,0.0,0.0,14.78125,0.0,0.0,0.0,33.15625,36.21875,33.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96875,0.0,-169.12715023437497
0.0,0.0,0.0,14.3984375,0.0,0.0,0.0,0.0,0.0,32.7734375,10.5703125,0.0,0.0,0.0,3.6796875,0.0,0.0,23.5859375,0.0,0.0,0.0,6.7421875,8.2734375,0.0,0.0,0.0,0.0,0.0,22.8203125,0.0,0.0,0.0,0.0,0.0,40.1068883062744
0.0,0.0,0.0,40.046875,0.0,0.0,0.0,0.0,0.0,1.765625,18.609375,0.0,0.0,0.0,0.0,41.578125,0.0,0.0,0.0,0.0,0.0,23.203125,44.640625,0.0,0.0,0.0,26.265625,0.0,0.0,46.171875,0.0,0.0,0.0,0.0,-220.71782433837888
0.0,0.0,0.0,48.46875,0.0,0.0,30.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46875,0.0,39.28125,0.0,0.0,8.65625,11.71875,8.65625,0.0,0.0,0.0,0.0,0.0,48.46875,0.0,0.0,0.0,0.0,0.0,-189.1985634667969
0.0,0.0,0.0,36.984375,29.328125,15.546875,0.0,32.390625,0.0,0.0,0.0,0.0,0.0,0.0,32.390625,0.0,4.828125,0.0,0.0,0.0,0.0,41.578125,43.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.7201953149414
0.0,0.0,0.0,14.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78125,8.65625,0.0,0.0,0.0,0.0,48.46875,11.71875,0.0,0.0,0.0,0.0,0.0,27.03125,36.21875,0.0,0.0,0.0,27.03125,-65.06624649414063
0.0,0.0,0.0,21.671875,0.0,7.890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.484375,0.0,0.0,0.0,0.0,35.453125,17.078125,0.0,0.0,0.0,0.0,0.0,0.0,14.015625,0.0,20.140625,0.0,3.296875,-65.04298213867187
0.0,0.0,0.0,43.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.875,7.125,0.0,31.625,0.0,0.0,19.375,0.0,19.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.625,0.0,0.0,0.0,7.125,-87.50300109375
0.0,0.0,0.0,6.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.453125,0.0,0.0,0.0,9.421875,0.0,0.0,38.515625,0.0,26.265625,35.453125,10.953125,0.0,0.0,0.0,0.0,0.0,12.484375,0.0,0.0,0.0,0.0,-86.38056167724609
0.0,0.0,0.0,15.9296875,0.0,9.8046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2265625,0.0,0.0,11.3359375,0.0,3.6796875,0.0,0.0,0.0,0.0,0.0,17.4609375,0.0,43.4921875,0.0,0.0,0.0,12.1015625,3.3531941381835946
0.0,0.0,0.0,5.59375,0.0,0.0,0.0,0.0,23.96875,0.0,0.0,0.0,42.34375,0.0,20.90625,0.0,14.78125,0.0,0.0,17.84375,0.0,27.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34375,-20.21853415039063
0.0,0.0,0.0,6.359375,0.0,0.0,0.0,0.0,35.453125,0.0,0.0,0.0,9.421875,0.0,0.0,0.0,38.515625,0.0,0.0,0.0,0.0,26.265625,0.0,0.0,0.0,0.0,0.0,0.0,35.453125,10.953125,0.0,0.0,0.0,12.484375,-40.81799339111328
0.0,0.0,0.0,43.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.875,0.0,0.0,0.0,7.125,0.0,0.0,0.0,0.0,31.625,19.375,19.375,0.0,0.0,0.0,0.0,0.0,31.625,0.0,0.0,0.0,7.125,-160.898226875
0.0,0.0,0.0,49.6171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6171875,0.0,27.4140625,0.0,2.1484375,0.0,0.0,6.7421875,0.0,45.0234375,15.9296875,15.1640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.4601518713379
