executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
12,32963,14,20,false,30,0.8237290754711617,0.6297336769658455,15,false,89,776,27,4.766474840484137,0.6489164486819403,41,lzf,115,95,false,82,63,487,120,8,false,true,true,false,org.apache.spark.serializer.KryoSerializer,45.363
10,30227,9,48,false,94,0.7278593584360735,0.9201226595258502,98,true,81,290,27,2.2440772038621515,0.3924837085109192,86,lzf,105,15,false,58,113,165,98,8,true,true,false,false,org.apache.spark.serializer.KryoSerializer,43.19
13,29043,8,8,false,10,0.6,0.996673583984375,32,false,6,200,27,1.848876953125,0.75,65,lz4,110,8,true,64,64,118,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.728
9,30662,8,8,false,87,0.6,0.7369384765625,32,false,107,867,27,1.5,0.75,40,lz4,78,18,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.166
16,31990,41,33,false,69,0.6408345703953214,0.7087739539329647,33,true,72,897,28,2.272101285194754,0.5145254201722973,56,lz4,114,65,true,51,59,72,102,10,false,true,true,true,org.apache.spark.serializer.KryoSerializer,44.479
1,31983,8,8,false,10,0.6,0.87213134765625,32,false,48,200,47,1.5,0.5679931640625,82,lz4,116,17,true,26,64,134,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,80.976
11,29756,8,8,false,10,0.653350830078125,0.646942138671875,32,false,88,200,27,1.019287109375,0.75,113,lz4,64,101,true,64,64,460,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.66
1,27932,8,8,false,10,0.910614013671875,0.877716064453125,32,false,116,200,67,4.124267578125,0.75,77,lz4,64,22,true,64,64,50,216,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,76.926
11,32239,42,8,false,40,0.92816162109375,0.97283935546875,32,false,39,200,27,1.5,0.75,89,lz4,94,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.353
1,31603,24,8,false,63,0.6,0.932861328125,32,false,8,200,79,1.5,0.75,15,lz4,114,21,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,84.804
13,32233,38,28,false,38,0.709404747328358,0.8693194871842767,57,true,53,268,27,2.0662130735745814,0.3931838793389092,103,lzf,118,87,false,65,13,256,42,7,false,true,true,false,org.apache.spark.serializer.KryoSerializer,40.995
11,29756,20,8,false,36,0.845123291015625,0.5,32,false,48,200,27,1.019287109375,0.75,113,lz4,64,32,true,103,116,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.725
13,29823,30,8,false,50,0.91290283203125,0.79864501953125,32,false,48,200,27,2.01123046875,0.75,97,lz4,104,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.448
15,29753,8,8,false,15,0.8563232421875,0.7435302734375,32,false,62,200,27,1.5,0.75,50,lz4,64,23,true,64,64,50,20,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.096
12,27946,46,39,true,51,0.7060860741844985,0.8604739760417028,77,false,118,880,28,2.708587037705657,0.6217632524387259,70,lz4,123,36,true,29,70,387,322,8,false,false,false,false,org.apache.spark.serializer.KryoSerializer,41.96
1,29510,44,8,false,69,0.6983642578125,0.5,32,false,48,200,36,4.0283203125,0.75,48,lz4,90,10,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,80.792
12,34101,8,8,false,51,0.830718994140625,0.5,32,false,48,200,28,1.5,0.38116455078125,83,lz4,79,32,true,107,124,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,47.324
1,29903,8,8,false,46,0.805694580078125,0.5,32,false,48,946,29,1.5,0.75,11,lz4,117,11,true,64,9,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,84.857
15,30910,11,8,false,38,0.66943359375,0.5,32,false,21,965,28,1.5,0.75,88,lz4,64,32,true,14,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.615
2,26223,8,8,false,10,0.96588134765625,0.92462158203125,32,false,2,200,61,1.5,0.75,97,lz4,123,13,true,23,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.744
2,30223,8,8,false,10,0.99139404296875,0.89739990234375,32,false,5,712,44,1.5,0.75,84,lz4,99,32,true,37,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,58.967
12,28066,8,8,false,50,0.61865234375,0.82666015625,32,false,38,401,27,1.5,0.75,60,lz4,64,32,true,34,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.778
2,25937,8,8,false,10,0.7801513671875,0.9364013671875,32,false,11,200,29,1.5,0.120849609375,59,lz4,64,22,true,28,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.184
2,28404,8,8,false,10,0.619476318359375,0.885650634765625,32,false,2,247,64,1.5,0.29608154296875,61,lz4,64,32,true,45,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.378
11,29756,8,8,false,10,0.653350830078125,0.646942138671875,32,false,88,200,27,1.5,0.00482177734375,113,lz4,64,101,true,117,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.495
13,34279,8,8,false,10,0.969635009765625,0.903900146484375,32,false,47,200,27,1.5,0.38397216796875,86,lz4,64,110,true,31,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,51.372
2,34354,8,8,false,10,0.81341552734375,0.89959716796875,32,false,79,200,32,1.5,0.5665283203125,123,lz4,64,16,true,13,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.822
2,27296,8,8,false,10,0.8634033203125,0.6895751953125,32,false,23,200,34,1.5,0.435791015625,3,lz4,64,64,true,86,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.407
2,26448,8,8,false,10,0.92022705078125,0.97222900390625,32,false,39,200,71,1.5,0.0814208984375,4,lz4,120,32,true,18,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,50.746
15,33665,8,8,false,10,0.7821197509765625,0.7336578369140625,32,false,67,200,27,1.5,0.347381591796875,44,lz4,88,32,true,76,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,45.898
5,31408,8,8,false,10,0.793121337890625,0.983734130859375,32,false,110,200,27,1.5,0.47723388671875,109,lz4,101,32,true,28,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.379
14,32796,8,8,false,10,0.695648193359375,0.883697509765625,32,false,21,200,27,1.5,0.23590087890625,68,lz4,64,89,true,16,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,46.092
2,27419,8,8,false,10,0.7533111572265625,0.5554351806640625,32,false,21,200,63,1.5,0.578826904296875,57,lz4,86,32,true,15,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.036
13,34279,8,8,false,10,0.969635009765625,0.903900146484375,32,false,47,200,27,1.5,0.38397216796875,86,lz4,64,110,true,31,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,45.615
14,32796,8,8,false,10,0.695648193359375,0.883697509765625,32,false,21,200,27,1.5,0.23590087890625,68,lz4,108,32,true,16,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.345
2,26431,8,8,false,10,0.772369384765625,0.847259521484375,32,false,111,200,79,1.5,0.70037841796875,20,lz4,64,14,true,37,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.271
14,34180,8,8,false,10,0.768707275390625,0.857757568359375,32,false,49,200,27,1.5,0.89715576171875,92,lz4,64,34,true,42,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.478
12,30793,47,29,false,42,0.7746819214235465,0.7010800571112561,46,false,16,934,27,1.5366353310034588,0.6499832962428697,36,lz4,94,112,true,95,107,294,385,4,false,true,true,true,org.apache.spark.serializer.JavaSerializer,43.849
2,27511,8,8,false,10,0.934478759765625,0.915618896484375,32,false,17,200,14,1.5,0.50115966796875,123,lz4,64,28,true,83,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.577
2,26380,8,8,false,10,0.64007568359375,0.91668701171875,32,false,30,200,56,1.5,0.2178955078125,43,lz4,64,5,true,58,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.822
2,26380,8,8,false,10,0.64007568359375,0.91668701171875,32,false,30,200,56,1.5,0.2178955078125,43,lz4,64,5,true,58,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.851
