executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
15,29534,35,38,false,63,0.7304599655551784,0.7615864571830839,59,false,61,707,56,1.819777098011646,0.6320322657875906,74,lzf,88,86,false,114,80,132,349,6,true,false,false,false,org.apache.spark.serializer.KryoSerializer,42.781
8,25600,8,8,false,10,0.6,0.5,32,false,127,200,100,3.42138671875,0.75,124,lz4,64,32,true,17,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.095
15,25600,8,8,false,10,0.6,0.5,32,false,127,200,100,3.720947265625,0.75,113,lz4,64,32,true,64,64,50,188,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.074
5,34872,45,13,true,27,0.876650364428097,0.8907441477768314,124,false,124,486,25,3.545988538063675,0.8716300263057731,64,lzf,98,11,false,106,33,89,277,9,false,true,true,true,org.apache.spark.serializer.JavaSerializer,46.873
4,25600,8,8,false,10,0.6,0.5,32,false,124,200,100,3.739501953125,0.03094482421875,117,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.233
9,25600,8,8,false,10,0.6,0.5,32,false,124,793,100,3.5889892578125,0.75,4,lz4,64,32,true,98,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,55.047
3,25600,8,8,false,10,0.6,0.948944091796875,32,false,48,409,100,3.259521484375,0.75,41,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.846
3,25600,8,8,false,10,0.6,0.9091644287109375,32,false,48,163,100,4.7359619140625,0.75,45,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.194
3,25600,8,8,false,10,0.6,0.5,32,false,108,200,100,3.5841064453125,0.75,99,lz4,64,32,true,64,64,50,440,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.237
4,25600,8,8,false,10,0.6,0.5,32,false,125,200,100,3.161865234375,0.75,73,lz4,64,32,true,64,64,50,491,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.75
12,31154,8,8,false,10,0.6,0.5,32,false,127,200,100,4.9962158203125,0.75,89,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.194
3,25600,8,8,false,10,0.6,0.5,32,false,92,200,100,3.5791015625,0.258056640625,28,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,45.495
3,25600,8,8,false,10,0.6,0.5,32,false,115,200,100,3.0157470703125,0.75,113,lz4,64,32,true,64,64,50,454,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.577
4,25600,8,8,false,10,0.6,0.8467864990234375,32,false,126,200,100,3.5416259765625,0.75,122,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,45.696
13,25600,8,8,false,10,0.6,0.5,32,false,125,200,100,3.2247314453125,0.75,7,lz4,64,32,true,64,64,50,472,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,49.6
3,25600,8,8,false,10,0.6,0.5,32,false,9,200,100,4.47998046875,0.75,75,lz4,64,32,true,64,64,50,436,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.272
15,25600,8,8,false,10,0.6,0.8425140380859375,32,false,123,200,100,3.1324462890625,0.75,73,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.614
3,25600,8,8,false,10,0.6,0.5,32,false,11,200,100,3.369384765625,0.75,112,lz4,64,32,true,64,126,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,45.126
3,25600,8,8,false,10,0.6,0.5,32,false,10,200,100,2.614501953125,0.12469482421875,58,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,46.206
15,30567,8,8,false,10,0.6,0.5,32,false,121,200,100,3.0875244140625,0.75,93,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.593
15,29103,8,8,false,10,0.6,0.5,32,false,123,200,100,4.77197265625,0.75,69,lz4,64,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.516
