sourcetask_bayes_0dot2,sourcetask_bayes_0dot5,sourcetask_bayes_1,sourcetask_pagerank_0dot5,sourcetask_pagerank_1,sourcetask_sort_10,sourcetask_sort_20,sourcetask_terasort_10,sourcetask_terasort_5,sourcetask_wordcount_32,sourcetask_wordcount_50
0.5520833333333334,0.37450396825396826,0.6101190476190477,0.6225198412698413,0.5481150793650794,0.597718253968254,0.5014880952380952,0.4310515873015873,0.5456349206349206,0.4156746031746032,0.5133928571428571
0.5456730769230769,0.37932692307692306,0.614423076923077,0.6100961538461539,0.5451923076923076,0.5903846153846154,0.5019230769230769,0.42740384615384613,0.5432692307692307,0.41586538461538464,0.5100961538461538
0.5496503496503496,0.3808857808857809,0.6163170163170163,0.5995337995337995,0.5426573426573427,0.593006993006993,0.5020979020979021,0.4331002331002331,0.5421911421911422,0.4223776223776224,0.5095571095571095
0.5418362731795567,0.3776571687019448,0.6182722749886929,0.602894617819991,0.532790592492085,0.5952057892356399,0.501130710085934,0.4369063772048847,0.540479421076436,0.4183627317955676,0.5151515151515151
0.5364354697102721,0.3849868305531168,0.6101843722563652,0.6062335381913959,0.5316066725197541,0.5877963125548727,0.5017559262510974,0.4385425812115891,0.538630377524144,0.42493415276558383,0.5184372256365233
0.5294117647058824,0.38107416879795397,0.6121057118499573,0.6095481670929241,0.5238704177323104,0.5903665814151747,0.5012787723785166,0.4424552429667519,0.5328218243819267,0.4215686274509804,0.5183290707587382
0.5300207039337475,0.3813664596273292,0.6099378881987577,0.6053830227743271,0.5221532091097308,0.5863354037267081,0.5010351966873706,0.44472049689440996,0.5333333333333333,0.42732919254658386,0.515527950310559
0.537625754527163,0.3790744466800805,0.6072434607645876,0.5939637826961771,0.5203219315895372,0.5826961770623742,0.503420523138833,0.4402414486921529,0.5327967806841046,0.427364185110664,0.5022132796780684
0.5301251956181534,0.3763693270735524,0.6083724569640062,0.5974178403755869,0.5136932707355243,0.5755086071987481,0.5023474178403756,0.44796557120500785,0.5363849765258216,0.42331768388106417,0.5003912363067292
0.5270167427701674,0.3770928462709285,0.6118721461187214,0.5974124809741248,0.5156012176560122,0.5730593607305936,0.5,0.4493911719939117,0.5388127853881278,0.4193302891933029,0.5003805175038052
0.5238800444279896,0.3746760459089226,0.6108848574601999,0.5990373935579415,0.5138837467604591,0.5734912995186968,0.49907441688263604,0.45057386153276563,0.5390596075527583,0.41540170307293595,0.4994446501295816
0.5286486486486487,0.37261261261261264,0.6151351351351352,0.6,0.5063063063063064,0.5765765765765766,0.4922522522522523,0.4526126126126126,0.5387387387387388,0.41153153153153155,0.49405405405405406
0.5340350877192982,0.37087719298245614,0.6059649122807017,0.5891228070175438,0.5003508771929824,0.5764912280701754,0.4870175438596491,0.4543859649122807,0.5301754385964912,0.4094736842105263,0.48596491228070177
0.5382775119617225,0.36944634313055363,0.5970608339029392,0.5939849624060151,0.5034176349965823,0.5782638414217361,0.4825700615174299,0.45522898154477104,0.5338345864661654,0.40772385509227616,0.47983595352016406
0.5347985347985348,0.36863136863136864,0.5994005994005994,0.5937395937395937,0.5051615051615052,0.5747585747585747,0.47885447885447885,0.4565434565434565,0.5354645354645354,0.4042624042624043,0.4781884781884782
0.5261278805582603,0.3732554365465758,0.596234988640052,0.5959104186952289,0.5089256734826355,0.5738396624472574,0.48231093800714053,0.45537163258682245,0.5274261603375527,0.40246673158065566,0.48620577734501785
0.529113924050633,0.3721518987341772,0.5968354430379746,0.5981012658227848,0.5123417721518987,0.575632911392405,0.48227848101265824,0.4534810126582278,0.529746835443038,0.4,0.49050632911392406
0.5265432098765432,0.3743827160493827,0.5941358024691358,0.6006172839506173,0.5120370370370371,0.5743827160493827,0.483641975308642,0.45401234567901233,0.5302469135802469,0.4027777777777778,0.4901234567901235
0.5221318879855466,0.38452273411623006,0.5989159891598916,0.5904847937368263,0.5185185185185185,0.5642878651008733,0.4832881662149955,0.4549834387232761,0.5338753387533876,0.40499849442938873,0.4935260463715748
0.5186600058771672,0.38936232735821336,0.5982956215104319,0.5903614457831325,0.5204231560387893,0.5645019100793418,0.4813399941228328,0.4548927416985013,0.5357037907728475,0.4058183955333529,0.4922127534528357
0.5261044176706827,0.3938611589213999,0.5938037865748709,0.5897877223178428,0.5289730349971313,0.5688468158347676,0.4919678714859438,0.45324153757888697,0.544750430292599,0.4053356282271945,0.5
0.5299719887955182,0.39131652661064426,0.5946778711484594,0.5904761904761905,0.5240896358543418,0.5725490196078431,0.492436974789916,0.4523809523809524,0.5389355742296918,0.4030812324929972,0.4955182072829132
0.5266757865937073,0.3950752393980848,0.5953488372093023,0.5909712722298222,0.5264021887824898,0.5693570451436388,0.4905608755129959,0.45170998632010945,0.5411764705882353,0.4008207934336525,0.49794801641586867
0.5319433306602512,0.39695268644747395,0.5966319165998396,0.5891472868217055,0.5322106388666132,0.5688318631381983,0.4907778668805132,0.45282010157711844,0.5426356589147286,0.4025661587810746,0.4913124832932371
0.5297805642633229,0.3986415882967607,0.595350052246604,0.5919540229885057,0.5308254963427377,0.567398119122257,0.49059561128526646,0.4537617554858934,0.5410135841170324,0.4043887147335423,0.49085684430512017
0.5278345250255363,0.4004085801838611,0.5970377936670072,0.59244126659857,0.5293667007150153,0.5671603677221655,0.4920837589376915,0.453779366700715,0.5408580183861083,0.40551583248212464,0.49106230847803883
0.5278401997503122,0.4027465667915106,0.5950062421972534,0.5927590511860175,0.5283395755305867,0.5675405742821473,0.4923845193508115,0.45543071161048687,0.5425717852684144,0.40724094881398254,0.4901373283395755
0.527960927960928,0.40415140415140416,0.5970695970695971,0.5946275946275946,0.527960927960928,0.5667887667887668,0.4932844932844933,0.45567765567765567,0.5431013431013431,0.40586080586080586,0.4896214896214896
0.5195891065456283,0.4149546106067845,0.6003344481605352,0.6012900143334926,0.532967032967033,0.5618729096989966,0.4861442904921166,0.4572384137601529,0.5508838987099857,0.40635451505016723,0.49498327759197325
0.5126227208976157,0.4114071996259935,0.6016830294530154,0.6070593735390369,0.525479195885928,0.5624123422159888,0.4803646563814867,0.4630668536699392,0.5497896213183731,0.40042075736325383,0.4957924263674614
0.5179592770533059,0.4072294669412034,0.6028368794326241,0.609471516815374,0.5229924502402197,0.5662319835277968,0.4813543811484786,0.4621368107984443,0.5472431937771677,0.39807824296499655,0.4900480439258751
0.5169092945128779,0.4053751399776036,0.6035834266517357,0.6094064949608062,0.5254199328107503,0.5677491601343785,0.47905935050391935,0.4622620380739082,0.548488241881299,0.39664053751399775,0.48936170212765956
0.5177631578947368,0.4039473684210526,0.6035087719298246,0.6094298245614035,0.5241228070175439,0.5688596491228071,0.47850877192982455,0.4625,0.5486842105263158,0.39517543859649124,0.48969298245614035
0.5161082474226805,0.40356529209621994,0.6013745704467354,0.6116838487972509,0.5242697594501718,0.5676546391752577,0.4795962199312715,0.4639175257731959,0.5483247422680413,0.39261168384879724,0.49033505154639173
0.5209341468546181,0.40100988849147906,0.6015148327372186,0.611824111087734,0.520092573111719,0.5701662108142226,0.4807490006311803,0.4611824111087734,0.547022932884494,0.3898590363980644,0.48748159057437407
0.5217480931766646,0.4005359719645434,0.6007008864151722,0.614100185528757,0.5198928056070913,0.5701917130488559,0.48155019583591013,0.46155431869717584,0.5456606885178313,0.3891981034838178,0.4873222016079159
0.5193939393939394,0.3995959595959596,0.6024242424242424,0.6141414141414141,0.5157575757575757,0.5678787878787879,0.4781818181818182,0.46484848484848484,0.5414141414141415,0.3878787878787879,0.48707070707070704
0.5192079207920792,0.3942574257425743,0.5954455445544554,0.6164356435643564,0.520990099009901,0.5699009900990099,0.48257425742574256,0.46574257425742577,0.5475247524752476,0.38534653465346536,0.48574257425742573
0.522228693457581,0.39468064453504176,0.5963890506697729,0.6167734420500873,0.5230052417006407,0.5713453698311007,0.48359541836536596,0.46456998641040576,0.5480489225393127,0.38982721801591924,0.4857309260337799
0.5248429468874929,0.3963449457452884,0.5964210927089282,0.6167904054825813,0.5248429468874929,0.5718636969350848,0.48372358652198744,0.46373500856653344,0.5492099752522368,0.3883495145631068,0.4879116695221778
0.5250186706497386,0.40384615384615385,0.585511575802838,0.6086631814787155,0.5311799850634802,0.5675877520537714,0.48711725168035847,0.4693801344286781,0.5575056011949215,0.38928304705003736,0.49514563106796117
0.5256410256410257,0.40366300366300367,0.586996336996337,0.6093406593406593,0.5311355311355311,0.5681318681318681,0.48827838827838826,0.4697802197802198,0.556959706959707,0.386996336996337,0.4950549450549451
0.52848158131177,0.4032345013477089,0.5868823000898472,0.6098831985624439,0.5309973045822103,0.5701707097933513,0.4894878706199461,0.46612758310871516,0.5522012578616352,0.3849056603773585,0.4921832884097035
0.5270675365896668,0.4038088520543114,0.5857873390936342,0.611179686122377,0.5298889084817493,0.5692117792276494,0.4891553517898078,0.4665843766531476,0.5524598836184095,0.38599894198554047,0.4921530594251455
0.5259605399792315,0.40238836967808933,0.5841121495327103,0.6100726895119418,0.530460366908965,0.5694011768778124,0.4885773624091381,0.46711664935964003,0.5527864312911042,0.3854274835583247,0.49203876773970234
0.5275229357798165,0.40214067278287463,0.5849473326537546,0.609412164458036,0.5278627251104315,0.5679578661230037,0.4891267414203194,0.4667006455997282,0.5531770302412504,0.3858307849133537,0.49218484539585455
0.5271059216013344,0.4015012510425354,0.5858215179316096,0.6071726438698916,0.5281067556296914,0.56814011676397,0.49057547956630526,0.4658882402001668,0.5534612176814012,0.38548790658882404,0.49057547956630526
0.5289107289107289,0.40294840294840295,0.5855855855855856,0.6062244062244062,0.5290745290745291,0.5687141687141687,0.4905814905814906,0.46617526617526617,0.5547911547911548,0.38443898443898444,0.49205569205569205
0.5308880308880309,0.40025740025740025,0.5802767052767053,0.6036036036036037,0.5222007722007722,0.5701415701415702,0.4843951093951094,0.47361647361647363,0.5472972972972973,0.3835263835263835,0.495978120978121
0.5297092288242731,0.40123261694058154,0.5793299620733249,0.6030341340075853,0.52275600505689,0.5700063211125158,0.4837231352718078,0.4729772439949431,0.5467762326169405,0.3832174462705436,0.4949431099873578
0.5292656419810589,0.40412979351032446,0.5784816022356777,0.6039434870361745,0.5225896599906846,0.567613724576929,0.4842415773948145,0.47228691197019096,0.5460332246545567,0.3833255705635771,0.49619624281943797
0.527536231884058,0.4032036613272311,0.5783371472158657,0.6039664378337147,0.5221967963386728,0.5685736079328757,0.4832951945080092,0.47215865751334857,0.5467581998474447,0.38276125095347063,0.4959572845156369
0.5245877061469265,0.40269865067466265,0.5782608695652174,0.6038980509745128,0.519640179910045,0.5665667166416791,0.48320839580209896,0.47436281859070467,0.5437781109445278,0.38185907046476764,0.49505247376311845
0.5265251989389921,0.40244621279104037,0.5783966990863543,0.6046271735926908,0.5191570881226054,0.5654288240495137,0.4820218096080165,0.4745063365753021,0.5434718538166814,0.38137341585617446,0.49528440907751253
0.525858322468492,0.4014196726061133,0.5768506446472548,0.6045197740112994,0.5187599594379255,0.5658409387222947,0.4828335506301608,0.476169781254527,0.5445458496305954,0.3811386353759235,0.4952919020715631
0.5268480273465318,0.4019370460048426,0.5776954849736505,0.6054693063666144,0.5181598062953995,0.5647343683236006,0.4834069220908703,0.4765702891326022,0.5449366187152828,0.38327873522290273,0.4959407491810283
0.5316526610644258,0.40448179271708684,0.5789915966386555,0.6015406162464986,0.5161064425770309,0.5634453781512605,0.4827731092436975,0.4774509803921569,0.5364145658263305,0.3896358543417367,0.4917366946778711
0.5307162534435261,0.40454545454545454,0.5792011019283747,0.6026170798898072,0.5158402203856749,0.5637741046831956,0.48278236914600553,0.47713498622589534,0.5363636363636364,0.3888429752066116,0.490633608815427
0.5281127218534074,0.4069909226392088,0.5774285327191437,0.6028993361333153,0.5153773201463216,0.5636092670369869,0.483809781872375,0.47757756401571605,0.5352933206882536,0.3916813439913291,0.4904484487196857
0.5295215247234439,0.4065040650406504,0.5757696921231508,0.6030920964947354,0.5151272824203652,0.5644408903105425,0.48220711715313874,0.4783419965347194,0.5329868052778889,0.39117686258829804,0.4923363987738238
0.52884867558353,0.4074219774455809,0.5774980330448466,0.6046420141620771,0.5156045108838185,0.5632048255966431,0.481117230527144,0.47639653815892996,0.5347495410437976,0.3911618148439549,0.491083136637818
0.5300645161290323,0.4096774193548387,0.5761290322580646,0.6024516129032258,0.5176774193548387,0.5628387096774193,0.48270967741935483,0.4769032258064516,0.5374193548387097,0.3909677419354839,0.49316129032258066
0.5346031746031746,0.4134603174603175,0.5728253968253968,0.601015873015873,0.5230476190476191,0.5655873015873016,0.489015873015873,0.4753015873015873,0.5426031746031746,0.39225396825396824,0.49752380952380953
0.5325584301962255,0.41294838145231844,0.5725534308211474,0.6007999000124984,0.5228096487939008,0.5636795400574928,0.48806399200099987,0.47531558555180603,0.5433070866141733,0.39282589676290464,0.49856267966504186
0.53248031496063,0.41338582677165353,0.5734498031496063,0.6019931102362205,0.5227608267716536,0.563361220472441,0.4881889763779528,0.47588582677165353,0.5430610236220472,0.3923474409448819,0.49889271653543305
0.5375484496124031,0.41945251937984496,0.5652858527131783,0.5989583333333334,0.5278585271317829,0.5661337209302325,0.4947916666666667,0.4775920542635659,0.5495397286821705,0.3941375968992248,0.5035125968992248
0.5364341085271318,0.4189624329159213,0.5649373881932022,0.5984496124031008,0.5276088252832439,0.5655336911150864,0.49540846750149076,0.4776386404293381,0.5496720333929637,0.39403697078115685,0.5037567084078712
0.5386964180857311,0.4210217263652378,0.5638285378743394,0.5980035231943629,0.5297709923664122,0.5666470933646506,0.49817968291250736,0.47751027598355844,0.551967116852613,0.39436288901937755,0.5053435114503817
0.5386305806153134,0.4214665741383299,0.5648854961832062,0.5992366412213741,0.5296090677770067,0.5663890816562572,0.49814943326393707,0.47814018043025674,0.5517002081887578,0.3940550543603979,0.5055517002081887
0.5370243791296423,0.42606516290726815,0.5601503759398496,0.5968329915698337,0.5328092959671907,0.5616313511050354,0.49624060150375937,0.48165869218500795,0.554568238778765,0.4007746639325587,0.5055821371610846
0.5385478621927954,0.42733699921445406,0.5597576029626304,0.5971271462237684,0.5329368196610931,0.5618897991246774,0.49736281001009985,0.4817641117719672,0.5530243519245875,0.40085287846481876,0.5057793738076535
0.542841348811498,0.43029297954671086,0.5564400221116639,0.5952459922609177,0.537755666113875,0.564400221116639,0.5032614704256495,0.4799336650082919,0.5579878385848535,0.40187949143173024,0.5098949695964622
0.5438997821350763,0.43257080610021786,0.55479302832244,0.592483660130719,0.5399782135076253,0.5637254901960784,0.5049019607843137,0.4803921568627451,0.5606753812636166,0.40239651416122,0.5120915032679738
0.5446543580936024,0.4343065693430657,0.5535637612709318,0.5905968226706741,0.5414340918849292,0.5632245598969515,0.5057964791756119,0.4810004293688278,0.5625805066552169,0.4024259338772005,0.5135251180764276
0.5458584576324976,0.43552311435523117,0.5533693007510843,0.5909235163440177,0.5422617158573998,0.5634190204167989,0.5070348037660002,0.4813286787263303,0.563524806939596,0.4027292922881625,0.5145456468845869
0.5482222917318319,0.4374934834740903,0.5516630174121573,0.5899280575539568,0.5446773016369513,0.564591804817016,0.5100615160045876,0.4807632155145449,0.5658429777916797,0.40319049108539257,0.5163173808779064
0.5492291880781089,0.4387461459403905,0.5517985611510792,0.5905447070914697,0.5453237410071943,0.5648509763617677,0.5110996916752313,0.48119218910585815,0.5665981500513875,0.4033915724563207,0.5173689619732785
0.5514690982776089,0.4408308004052685,0.5495440729483283,0.5886524822695035,0.5450861195542046,0.5668693009118541,0.5141843971631206,0.48034447821681864,0.5650455927051672,0.40405268490374874,0.5179331306990882
0.5512935770652283,0.4414144441114774,0.550694236340026,0.589751273599041,0.5446009389671361,0.5666766556787534,0.51403456198182,0.4808710418539606,0.5648786335031465,0.40385575866546797,0.518229947058236
0.5489018024229292,0.44321875307790803,0.548310844085492,0.5879050526937851,0.5472274204668571,0.5650546636462129,0.5152171771890082,0.4816310450113267,0.5673200039397223,0.4051019403132079,0.5208312813946617
0.5525446775446775,0.44551282051282054,0.5453574203574204,0.5865384615384616,0.5512820512820513,0.5671134421134422,0.52000777000777,0.4797979797979798,0.570998445998446,0.40588578088578087,0.5237956487956488
0.5541187739463601,0.4469348659003831,0.5443486590038314,0.5861111111111111,0.5526819923371648,0.567911877394636,0.5219348659003832,0.4796934865900383,0.5724137931034483,0.4060344827586207,0.524712643678161
0.553330184222957,0.44752007557864903,0.545583372697213,0.5872461029759093,0.5521020311761927,0.5678790741615494,0.5213037316957959,0.47973547472838923,0.5722248464808691,0.4044402456306094,0.5243268776570619
0.5555866182089274,0.4493523436771969,0.543565371354021,0.5858727052464822,0.5543751747274253,0.5688193085453359,0.5242754636101016,0.4789861149939428,0.5742242102320381,0.4050880626223092,0.5260460348522971
0.5576392719249862,0.4509100937672366,0.5411840411840412,0.5841147269718698,0.5539621253906968,0.5710608567751425,0.5272108843537415,0.47766133480419193,0.5706012134583563,0.40558926273211987,0.5261996690568119
0.5587701795755488,0.4522945764556503,0.5409033194268094,0.5838019227280973,0.5549610012697261,0.5715581353165246,0.5286595320152367,0.4777797932160348,0.5719209142027935,0.4059495737348086,0.5272084164701615
