X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
28.0,0.0,-21.608935552718552,8.0,-24.0,29.904614307395832,24.0,-8.0,15.0,29.78182176707375,20.807140456060385
0.0,5.0,4.410383551709977,-8.0,-7.0,29.59850037136909,7.0,-2.0,-1.0,17.902273886334093,20.77421940384597
-12.0,19.0,-4.285197619208738,-3.0,25.0,29.991012654247214,-16.0,23.0,-27.0,-13.801168699770379,19.419883518500004
1.0,4.0,10.0,-15.0,0.0,29.58984375,13.0,-6.0,31.0,3.0,19.55421488942427
-2.0,-13.0,8.703947478530992,-19.0,-3.0,29.638152834060982,1.0,-26.0,-5.0,22.557714024292252,19.60411073969844
-10.0,16.0,16.445076911052873,-10.0,22.0,29.58526787785516,-24.0,29.0,-22.0,17.39692250498419,19.58887172305559
-28.0,4.0,15.559480197837537,-20.0,-8.0,29.64850049147968,18.0,22.0,-6.0,0.1862083619157744,19.731733005810927
1.0,4.0,10.0,-12.0,24.0,29.6044921875,4.0,-27.0,24.0,3.0,19.754139562858942
0.0,0.0,18.45385233903822,-3.0,-9.0,29.590262423900818,-9.0,-15.0,30.0,-8.781790070864076,19.696949825210673
-5.0,29.0,-26.17724789149245,17.0,-6.0,29.460539098932948,25.0,4.0,-17.0,-15.80887413042044,20.07697357074601
-15.0,6.0,25.183146640670792,26.0,-15.0,29.569099756211692,22.0,-8.0,-1.0,7.879104911423362,20.03994123821418
22.0,14.0,-8.214562859819921,-22.0,14.0,29.944373664384294,-29.0,9.0,9.0,19.459569009777134,19.995316531609618
14.0,5.0,17.042062146865796,10.0,10.0,29.450461338405866,-7.0,-2.0,23.0,23.02813126900076,19.87533662620106
-12.0,27.0,3.357004331241086,-26.0,1.0,29.621597140749962,-17.0,-2.0,-9.0,-1.7009078436194152,19.821712179248962
5.0,4.0,10.0,1.0,20.0,29.8828125,7.0,6.0,-23.0,3.0,19.91403192619123
12.0,-22.0,5.986028365016551,21.0,-2.0,29.8738226587583,24.0,-28.0,-15.0,28.30179682474055,19.799119808092897
