X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
7.0,4.0,7.03125,-20.0,-21.0,29.53125,4.0,6.0,31.0,3.0,20.103605514089104
-1.0,4.0,10.0,-28.0,1.0,29.12841796875,4.0,6.0,31.0,13.65966796875,20.092782740468873
-24.0,6.0,13.615467295619702,-10.0,-6.0,29.114335775055757,-20.0,25.0,11.0,-18.994830830270594,20.51186550599241
5.0,-7.0,4.961954518865539,-19.0,0.0,29.85144558495007,4.0,-10.0,-13.0,24.483563178188,19.809131484919373
13.0,4.0,-9.99755859375,15.0,0.0,29.49462890625,4.0,6.0,31.0,17.95166015625,19.899962904810828
18.0,27.0,-17.86788353579223,-6.0,-15.0,29.075668349121607,8.0,-29.0,6.0,-2.283785090479494,20.218949751202512
5.0,26.0,6.156605263117285,-9.0,-25.0,29.511957260092764,-9.0,20.0,-1.0,5.508750703749598,20.236781455126497
0.0,1.0,27.874172819140192,-10.0,8.0,29.684690053648353,27.0,18.0,-24.0,20.60881225917968,20.18663111012314
-15.0,4.0,10.0,16.0,-3.0,29.124755859375,4.0,6.0,31.0,17.706298828125,19.957028432902206
1.0,4.0,3.99169921875,15.0,-28.0,29.97802734375,28.0,6.0,31.0,23.79638671875,20.101882664439987
23.0,8.0,4.385721165318259,6.0,-11.0,29.63993265664096,11.0,11.0,-7.0,-22.938532247769647,20.459839794032703
12.0,17.0,3.877070976902097,9.0,24.0,29.13536038885752,-12.0,-12.0,-15.0,18.068580609409295,20.176211475854654
17.0,5.0,4.256297918454564,1.0,-29.0,29.61862845478987,27.0,-1.0,-19.0,15.568139960908198,20.365428169811192
18.0,4.0,-19.7314453125,15.0,-6.0,29.0185546875,4.0,6.0,31.0,26.7333984375,20.37670430724551
9.0,6.0,14.677310563990098,18.0,1.0,29.019961033981666,-25.0,2.0,4.0,24.302213610520667,20.355662536237837
-2.0,15.0,24.11029261035791,-15.0,2.0,29.39642887156858,-5.0,-8.0,-18.0,22.279663830613742,20.155026612062464
1.0,4.0,10.0,-19.0,-4.0,29.27490234375,17.0,6.0,31.0,17.93701171875,19.851488279078165
1.0,5.0,-0.12451171875,15.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,19.444730429384567
2.0,4.0,12.015380859375,15.0,-5.0,29.769287109375,4.0,6.0,31.0,-11.180419921875,19.757335380310984
-26.0,4.0,21.04248046875,15.0,2.0,29.01123046875,4.0,6.0,31.0,29.71435546875,20.141315923981644
-5.0,5.0,10.0,15.0,22.0,29.5751953125,4.0,6.0,31.0,11.8212890625,20.07036042706412
1.0,4.0,-1.56005859375,15.0,-7.0,29.08447265625,8.0,6.0,31.0,-18.11279296875,19.8907015987317
-6.0,8.0,-3.058555824554386,-9.0,-25.0,29.168192035825548,11.0,-25.0,5.0,17.900789900493443,20.08023279085852
1.0,4.0,20.92529296875,3.0,-6.0,29.59716796875,4.0,6.0,31.0,-7.43408203125,19.905461973557347
27.0,4.0,10.0,15.0,-7.0,29.83154296875,11.0,6.0,31.0,11.05224609375,20.100606248343183
-22.0,4.0,-28.27880859375,-7.0,-1.0,29.67041015625,4.0,6.0,31.0,3.0,20.40710838043135
-10.0,4.0,10.0,-7.0,-7.0,29.417724609375,4.0,6.0,31.0,28.077392578125,19.395766526419536
1.0,4.0,-10.653076171875,-7.0,-7.0,29.417724609375,4.0,6.0,31.0,28.077392578125,19.396544504391947
5.0,4.0,10.0,15.0,-23.0,29.703369140625,4.0,6.0,-5.0,17.852783203125,20.077272693420095
-10.0,4.0,-7.789306640625,15.0,-7.0,29.417724609375,4.0,6.0,31.0,28.077392578125,19.984203043942117
1.0,4.0,10.0,0.0,-6.0,29.622802734375,4.0,6.0,15.0,29.022216796875,18.31768266215801
1.0,4.0,10.0,0.0,-6.0,29.622802734375,4.0,6.0,15.0,29.022216796875,18.31768266215801
25.0,4.0,10.0,-5.0,1.0,29.197998046875,4.0,6.0,31.0,29.205322265625,20.049343050183598
3.0,4.0,10.0,10.0,12.0,29.439697265625,4.0,6.0,31.0,28.846435546875,19.662474321585957
-25.0,4.0,10.0,-15.0,-14.0,29.0625,4.0,6.0,31.0,29.0625,20.134225084934048
-3.0,4.0,10.0,28.0,-2.0,29.30419921875,4.0,6.0,31.0,28.95263671875,20.07778984372979
14.0,4.0,10.0,5.0,16.0,29.86083984375,4.0,6.0,31.0,29.86083984375,19.96575520411458
0.0,4.0,10.0,15.0,-6.0,29.622802734375,4.0,6.0,15.0,29.022216796875,19.677850808382107
-16.0,4.0,10.0,-28.0,-17.0,29.754638671875,4.0,6.0,31.0,28.238525390625,20.155505031585793
-25.0,4.0,10.0,-15.0,-14.0,29.0625,4.0,6.0,31.0,29.0625,20.134225084934048
0.0,4.0,10.0,-6.0,20.0,29.622802734375,4.0,6.0,15.0,29.022216796875,19.920544986069128
16.0,4.0,10.0,-10.0,27.0,29.619140625,4.0,6.0,31.0,28.330078125,20.121628484031135
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
0.0,4.0,10.0,-6.0,-18.0,29.8681640625,4.0,6.0,31.0,27.1142578125,19.8333229991298
24.0,4.0,10.0,-29.0,17.0,29.0936279296875,4.0,6.0,31.0,25.9112548828125,20.147902906441207
9.0,4.0,10.0,11.0,-26.0,29.6502685546875,4.0,6.0,31.0,26.5264892578125,20.094416543361884
-20.0,4.0,10.0,6.0,-3.0,29.190673828125,4.0,6.0,31.0,26.312255859375,19.91128546514275
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
-5.0,4.0,10.0,-20.0,9.0,29.571533203125,4.0,6.0,31.0,26.224365234375,19.97189891761988
-26.0,4.0,10.0,1.0,19.0,29.8992919921875,4.0,6.0,31.0,28.7091064453125,20.127415478548006
18.0,4.0,10.0,-19.0,-6.0,29.0185546875,4.0,6.0,31.0,26.7333984375,20.072745252671712
17.0,4.0,10.0,0.0,-20.0,29.359130859375,4.0,6.0,31.0,25.440673828125,20.059318594383516
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
24.0,4.0,10.0,-29.0,17.0,29.0936279296875,4.0,6.0,31.0,25.9112548828125,20.147902906441207
6.0,4.0,10.0,14.0,-19.0,29.06982421875,4.0,6.0,31.0,21.68701171875,20.023428084327595
3.0,4.0,10.0,10.0,12.0,29.439697265625,4.0,6.0,31.0,28.846435546875,19.662474321585957
5.0,4.0,10.0,0.0,-5.0,29.69970703125,4.0,6.0,31.0,26.12548828125,18.557979614533483
-22.0,4.0,10.0,-11.0,-2.0,29.688720703125,4.0,6.0,31.0,4.310302734375,20.02654545608253
29.0,4.0,10.0,-22.0,-23.0,29.7015380859375,4.0,6.0,31.0,-13.6322021484375,20.144084817879957
15.0,4.0,10.0,24.0,-6.0,29.5184326171875,4.0,6.0,31.0,29.6759033203125,20.082038953867944
-27.0,4.0,10.0,-25.0,-5.0,29.622802734375,4.0,6.0,31.0,9.766845703125,20.160667108638847
0.0,4.0,10.0,-6.0,-18.0,29.8681640625,4.0,6.0,31.0,27.1142578125,19.8333229991298
5.0,4.0,10.0,-28.0,14.0,29.9066162109375,4.0,6.0,31.0,21.3189697265625,20.125708497466505
10.0,4.0,10.0,-8.0,17.0,29.725341796875,4.0,6.0,31.0,-14.915771484375,19.944014671341527
11.0,4.0,10.0,0.0,-14.0,28.985595703125,4.0,6.0,31.0,-3.424072265625,19.794756187392707
-16.0,4.0,10.0,29.0,-19.0,28.978271484375,4.0,6.0,31.0,-10.799560546875,20.134129844630955
-3.0,4.0,10.0,-10.0,-15.0,28.970947265625,4.0,6.0,31.0,23.690185546875,19.78466894788777
